Eastern Michigan University cut women's tennis and softball because they over spent their budget by 4.5 m and had no funds to fund cover tennis and softball,,Irregular plural nouns,m,104,rules
"Eastern Michigan University cut women's tennis and softball, so Ariana Chretien and another female tennis player sued the school.",,Simple past instead of past perfect,sued,113,spaCy
"Alison Bechdel’s memoir has been challenged in certain communities, so some schools that featured the book have been punished financially, such as the College of Charleston having their funding cut by the so uth Carolina House of Representatives.",,,,,
"Plastic bag reduction laws are beneficial, but there is also evidence that ""reusable"" bags are just as bad for the environment, and possibly worse for sanitary concerns -- eg: the spread of corona virus.",,,,,
"Eastern Michigan University cut women's tennis and softball, so they can save some money.",,,,,
Schools should not allow junk food to be sold on campus because the incidence of diabetes due to obesity is rising among young people and schools should do their part to offer healthy foods.,,,,,
Schools should not allow junk food to be sold on campus because junk food is not healthy,,Punctuation,healthy,81,rules
Methane from cow burps harms the environment because it increases methane and causes Earth's temperature to rise in a process called global warming.,,,,,
"Schools should not allow junk food to be sold on campus, so students are not tempted to purchase such items and be harmed by those products.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so fighting back",,Punctuation,back,80,rules
"Methane from cow burps harms the environment, but we can substantially reduce the methane by supplementing part of their diet with seaweed.",,,,,
"Plastic bag reduction laws are beneficial, so more cities should take action against using them.",,,,,
Plastic bag reduction laws are beneficial because they limit the amount of toxins in the air from production and disposal of them.,,,,,
"Plastic bag reduction laws are beneficial, so we should get on board and join the effort to reduce out plastic bag consumption",,Punctuation,consumption,115,rules
Plastic bag reduction laws are beneficial because plastic bag construction and disposal can be dangerous to people's health.,,,,,
"Schools should not allow junk food to be sold on campus, so kids might learn to make healthier choices.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but a advocate group is fighting stating that we have a freedom of thought and inquiry.",,Articles,a,72,rules
"Eastern Michigan University cut women's tennis and softball, so they could maintain the budget they set.",,Passive without be,set,100,spaCy
Large amounts of meat consumption are harming the environment because it causes Earth's temperature to rise in a process called global warming.,,,,,
"Schools should not allow junk food to be sold on campus, so students are not tempted to buy it.",,Passive without be,tempted,77,spaCy
"Plastic bag reduction laws are beneficial, but not really necessary if people would just Salvage their existing plastic bags",,Punctuation,bags,120,rules
"Eastern Michigan University cut women's tennis and softball, so 2 female atheletes sued the school to say their rights were being violated, a judge agreed.",,Simple past instead of past perfect,agreed,148,spaCy
"Alison Bechdel’s memoir has been challenged in certain communities, so though it's controversial, advocacy groups are arguing against censo rship for the so cial value that the book can offer.",,Its versus it's,it's,78,spaCy
"Alison Bechdel’s memoir has been challenged in certain communities, so it is only available in some places.",,,,,
Schools should not allow junk food to be sold on campus because it poses a health risk.,,Subject_verb agreement with personal pronoun,poses,67,lm
"Methane from cow burps harms the environment, so we can eat Impossible burgers that generate 89% fewer greenhouse gas emissions.",,,,,
"Schools should not allow junk food to be sold on campus, so children can learn to make healthy choices and therefore reduce the risk of diabetes.",,,,,
"Schools should not allow junk food to be sold on campus, so students won’t be tempted to develope bad eating habits.",,,,,
Schools should not allow junk food to be sold on campus because junk food promotes obesity which can lead to health problems such as diabetes.,,,,,
"Large amounts of meat consumption are harming the environment, so we should considering switching to seaweed-based feed for cattle.",,,,,
Schools should not allow junk food to be sold on campus because children need to eat healthy foods to help avoid type 2 diabetes.,,,,,
Alison Bechdel’s memoir has been challenged in certain communities because it is allegedly explicit.,,,,,
Eastern Michigan University cut women's tennis and softball because of budget issues that required them to make cutbacks.,,,,,
"Plastic bag reduction laws are beneficial, but in some areas, plastic bag reduction laws require stores to charge an extra fee for every plastic bag used.",,Passive without be,used,149,spaCy
"Alison Bechdel’s memoir has been challenged in certain communities, but members of the NCAC wrote “Bechdel’s memoir is resonant with many youth experiences and offers teen readers a safe place to examine questions related to personal identity, family relationships, and the need to face the truth in their own lives.”",,,,,
"Plastic bag reduction laws are beneficial, so that we are able to decrease our carbon footprint and slow down global warming,",,Question marks,",",124,lm
"Alison Bechdel’s memoir has been challenged in certain communities, so many schools are not making it available on reading lists, because they do not want funding cut.",,,,,
Large amounts of meat consumption are harming the environment because it causes the Earth's temperature to rise in a process called global warming,,Punctuation,warming,139,rules
"Plastic bag reduction laws are beneficial, so they would be a good thing to consider.",,,,,
"Large amounts of meat consumption are harming the environment, so a company called Impossible Foods wants to eliminate animal agriculture by the year 2035, and by producing a plant-based burger, 89% fewer gas methanes would be produced.",,Irregular plural nouns,methanes,209,rules
"Schools should not allow junk food to be sold on campus, but/ they do it anyway so they can make money",,Punctuation,money,97,rules
"Schools should not allow junk food to be sold on campus, but students should still have a right to choose a variety of snacks.",,,,,
"Large amounts of meat consumption are harming the environment, so Impossible meats are being made that taste like meat but uses no meat products.",,Subject_verb agreement with simple noun,uses,123,lm
Schools should not allow junk food to be sold on campus because it's not healthy.,,,,,
Alison Bechdel’s memoir has been challenged in certain communities because it may be viewed as pornographic due to its sexual content.,,,,,
Plastic bag reduction laws are beneficial because they help decrease the amount of bag producing time which can be harmful to humans.,,,,,
"Large amounts of meat consumption are harming the environment, so we need to eat less meat and eat plant based products",,Punctuation,products,111,rules
"Alison Bechdel’s memoir has been challenged in certain communities, so others who support her writings are pushing back and stating there is a need for this type of autobiography so  others can learn they are not along in their struggles.",,,,,
"Schools should not allow junk food to be sold on campus, so they need to find alternatives.",,,,,
"Methane from cow burps harms the environment, but changing their diet to have them consume seaweeds could reduce the amount of methane in their burps by 99%",,Punctuation,%,155,rules
Schools should not allow junk food to be sold on campus because it is not good for the kids.,,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but The National Coalition Against Censorship has fought back stating that it would further the stigmatization and marginalization of LGBTQ youth and the atmosphere of intolerance.",,,,,
Eastern Michigan University cut women's tennis and softball because they needed money to make their budget.,,,,,
"Methane from cow burps harms the environment, but there are two possible solutions to the problem; end animal agriculture and moving humans to a plant-based diet, or change the feed of the cows to produce less methane.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but other communities feel the book has merit.",,,,,
"Eastern Michigan University cut women's tennis and softball, so Chretien and Mayerova took them to court for violating Title IX.",,,,,
"Methane from cow burps harms the environment, but if cows consumed seaweeds as part of their daily diets the problems would be diminished.",,Simple past instead of past perfect,consumed,58,spaCy
"Plastic bag reduction laws are beneficial, so consumers should be encouraged to use recyclable bags.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but it is a biography of her life.",,,,,
Plastic bag reduction laws are beneficial because they can help reduce the amount of toxins and microplastics released into the air.,,Passive without be,released,110,spaCy
"Eastern Michigan University cut women's tennis and softball, so Chretien and Mayerova decided to team up and challenge Eastern Michigan's decision.",,,,,
"Schools should not allow junk food to be sold on campus, so that students have to choose between the healthy food they provide.",,,,,
Alison Bechdel’s memoir has been challenged in certain communities because it promotes a gay and lesbian lifestyle.,,,,,
"Large amounts of meat consumption are harming the environment, so we should limit their seaweed to prevent burping or we should stop raising cows for human consumption.",,,,,
"Plastic bag reduction laws are beneficial, so we should continue to improve on laws about recycling and production of wasteful and polluting products.",,,,,
"Plastic bag reduction laws are beneficial, so are the benefits of reducing plastic bag usage worth the economic cost?",,,,,
"Schools should not allow junk food to be sold on campus, but students should have a choice about what they eat.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but it stigmatizes the LGBTQ group.",,,,,
Schools should not allow junk food to be sold on campus because it affect the children health,,Punctuation,health,87,rules
"Alison Bechdel’s memoir has been challenged in certain communities, but it was autobiographical.",,,,,
"Large amounts of meat consumption are harming the environment, so we need to take action to think of ways to feed the cows better food that has been shown to reduce emissions or we need to go with meat alternatives so that meat usage is reduced in favor of alternative food options.",,,,,
"Plastic bag reduction laws are beneficial, but it can put the people that make them lose there jobs.",,,,,
Eastern Michigan University cut women's tennis and softball because it was projected to go over budget.,,,,,
"Schools should not allow junk food to be sold on campus, but have healty options and promote healthier foods through education and cooperation with health professionals.",,,,,
"Eastern Michigan University cut women's tennis and softball, so they could reduce expenses.",,,,,
"Eastern Michigan University cut women's tennis and softball, but they did not cut men's tennis or men's baseball.",,,,,
"Methane from cow burps harms the environment, so either people have to stop eating meat and use plant based ""meats"" that don't harm the environment as much",,Punctuation,much,151,rules
"Eastern Michigan University cut women's tennis and softball, so Ariana Chretian and Marie Mayerova sued the university for violating Title IX.",,,,,
Eastern Michigan University cut women's tennis and softball because the school's budget was $4.5 million too high and they needed to cut spending.,,Passive without be,needed,123,spaCy
"Schools should not allow junk food to be sold on campus, but students should have free choice when it comes to the food they eat.",,,,,
Eastern Michigan University cut women's tennis and softball because of financial trouble so the school reduced its sports programs.,,Simple past instead of past perfect,reduced,103,spaCy
"Schools should not allow junk food to be sold on campus, so that we can help protect the youth.",,,,,
Plastic bag reduction laws are beneficial because they help to reduce the amount of toxins produced from producing and disposing of plastic bags.,,Passive without be,produced,91,spaCy
Schools should not allow junk food to be sold on campus because they are a front line on nutrition and should not make junk food so readily avilable to students.,,,,,
Alison Bechdel’s memoir has been challenged in certain communities because some people think it's too sexually charged and would be a bad influence on younger readers.,,Passive without be,sexually,102,spaCy
"Large amounts of meat consumption are harming the environment, but The belching of cows and other aspects of animal agriculture, the practice of raising animals for food purposes, produce about 14.5% of the world's greenhouse gases.",,Spacing,14.5,194,rules
"Methane from cow burps harms the environment, so we much find other ways to reduce methane production.",,,,,
"Schools should not allow junk food to be sold on campus, so that students are encouraged to make healthier choices.",,,,,
"Schools should not allow junk food to be sold on campus, so they need to provide healthy options.",,,,,
"Eastern Michigan University cut women's tennis and softball, but also cut men's sports as well in an attempt to lower budget costs.",,,,,
Schools should not allow junk food to be sold on campus because it can increase type 2 diabetes in the students.,,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but she has challenged the decision stating it is a personal memoir",,Punctuation,memoir,129,rules
Eastern Michigan University cut women's tennis and softball because they needed to save money as they were badly over budget.,,Passive without be,needed,73,spaCy
"Methane from cow burps harms the environment because methane is a greenhouse gas, further accelerating the greenhouse effect.",,,,,
"Large amounts of meat consumption are harming the environment, so farmers should begin feeding cows seaweed which reduces methane in their burps by 99%.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but one advocacy group is fighting back.",,,,,
Methane from cow burps harms the environment because it is a large chunk of the worlds greenhouse gases,,Punctuation,gases,98,rules
"Large amounts of meat consumption are harming the environment, so there is an increase in extreme weather events such as droughts, heat waves, wildfires, and floods.",,,,,
"Methane from cow burps harms the environment, but when fed seaweed as part of their diets, they release up to 99% less methane in their burps.",,Passive without be,fed,55,spaCy
"Schools should not allow junk food to be sold on campus, so they should fill snack machines with more nutritious food options.",,,,,
"Schools should not allow junk food to be sold on campus, but they should allow students to bring whatever foods they would like on campus.",,,,,
"Schools should not allow junk food to be sold on campus, so that children will learn to make healthy choices.",,,,,
"Plastic bag reduction laws are beneficial, but they come with a cost to people who are involved in the production of plastic bags; these people depend on their jobs for money.",,,,,
Plastic bag reduction laws are beneficial because they can reduce the amount of toxic chemicals and microplastics released into the environment.,,Passive without be,released,114,spaCy
"Plastic bag reduction laws are beneficial, but they might cause job loss.",,,,,
"Large amounts of meat consumption are harming the environment, but changing their diet can reduce methane release by up to 99%.",,,,,
"Eastern Michigan University cut women's tennis and softball, but they did not cut men's tennis or men's softball.",,,,,
"Large amounts of meat consumption are harming the environment, but when given seaweed as part of their diets, they release up to 99% less methane in their burps.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so it has been banned from reading in certain high school's and universities.",,Plural versus possessive nouns,school's,119,spaCy
"Large amounts of meat consumption are harming the environment, so don't give cows carbonated water.",,Simple past instead of past perfect,carbonated,82,spaCy
"Alison Bechdel’s memoir has been challenged in certain communities, so a conversation about what it means for a book to be erotic and whether Bechdel's memoir is appropriate for high schools has been sparked.",,,,,
"Eastern Michigan University cut women's tennis and softball, so they broke the Title IX law.",,,,,
Methane from cow burps harms the environment because it burps out 30-50 gallons of the greenhouse gas methane,,Punctuation,methane,102,rules
"Eastern Michigan University cut women's tennis and softball, but also the mens wrestling and men and women's swimming and diving.",,Subject-verb agreement,'s,106,lm
"Plastic bag reduction laws are beneficial, so less toxins are released into the air and water.",,,,,
Schools should not allow junk food to be sold on campus because it’s not good for the health of their students.,,,,,
Plastic bag reduction laws are beneficial because - A New York Plastic Bag Ban: What Is Cuomo Proposing and Is It a Good .,,Spacing,.,121,rules
Alison Bechdel’s memoir has been challenged in certain communities because of it's lesbian/homosexual nature.,,Its versus it's,it's,78,spaCy
"Eastern Michigan University cut women's tennis and softball, so that they could save enough money to balance their budget.",,,,,
"Eastern Michigan University cut women's tennis and softball because they were in financial trouble and therefore, made an effort to save money",,Punctuation,money,137,rules
"Alison Bechdel’s memoir has been challenged in certain communities, but advocacy groups like the National Coalition Against Censorship (NCAC) are fighting back to defend freedom of thought, inquiry and expression.",,,,,
"Large amounts of meat consumption are harming the environment, so we should all fin solutions that will benefit both the animals and the environment.",,,,,
Eastern Michigan University cut women's tennis and softball because they had exceeded their budget by $4.5 million and cutting some sports helped bring the budget back into balance.,,Spacing,4.5,103,rules
Alison Bechdel’s memoir has been challenged in certain communities because it is seen as sexually inappropriate for high school students.,,,,,
"Alison Bechdel’s memoir has been challenged in certain communities because it is regarded as pornographic, though I think it would help younger people who have questions of their sexuality.",,,,,
"Large amounts of meat consumption are harming the environment, but it can be significantly reduced by fees other seaweed.",,,,,
Methane from cow burps harms the environment because it causes global warming through carbon dioxide emissions.,,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but it is not an erotic novel, it is an autobiography.",,,,,
"Methane from cow burps harms the environment, so a company called Impossible Foods is now making a meatless alternative and hopes to end animal agriculture by the year 2035.",,,,,
"Schools should not allow junk food to be sold on campus, but they should options for teachers",,Punctuation,teachers,85,rules
"Alison Bechdel’s memoir has been challenged in certain communities, but many believe that it adds another stigma to LGBTQ youths who are already struggling with their own identity.",,,,,
"Eastern Michigan University cut women's tennis and softball, so that they could meet their budget restrictions.",,,,,
"Large amounts of meat consumption are harming the environment, but is necessary for meat to be produced.",,Subject_verb agreement with simple noun,is,67,lm
Eastern Michigan University cut women's tennis and softball because they got ino financial trouble and they thought that would help them save money,,Punctuation,money,142,rules
Schools should not allow junk food to be sold on campus because there is a higher incidence of type 2 diabetes among youth in recent years and this is only adding fuel to the fire.,,,,,
"Eastern Michigan University cut women's tennis and softball, but the Judge ruled that it violated the title IX terms, so the sports where brought back.",,Simple past instead of past perfect,violated,89,spaCy
Large amounts of meat consumption are harming the environment because this gas causes Earth's temperature to rise; resulting in global warming.,,,,,
"Plastic bag reduction laws are beneficial, but people are afraid that the reduction in use will affect them negatively.",,,,,
"Methane from cow burps harms the environment, so we must give them gas x",,Punctuation,x,71,rules
"Plastic bag reduction laws are beneficial, so we can help keep the environment clean.",,,,,
"Large amounts of meat consumption are harming the environment, so we should start replacing some of our regular meat intake along with changing the diet of cows to reduce methane gas production.",,,,,
Large amounts of meat consumption are harming the environment because the it causes the earth temperature to rise.,,,,,
Eastern Michigan University cut women's tennis and softball because they were 4.5 million dollars over budget and trying to save money.,,Spacing,4.5,78,rules
"Eastern Michigan University cut women's tennis and softball, so it would reduce the amount of monies being spent on sports.",,Irregular plural nouns,monies,94,rules
"Eastern Michigan University cut women's tennis and softball, so softball player Ariana Chretien and a tennis player sued the university for violation of Title IX.",,,,,
"Large amounts of meat consumption are harming the environment, so perhaps we need to change what people eat.",,,,,
Large amounts of meat consumption are harming the environment because is information is right,,Punctuation,right,88,rules
"Eastern Michigan University cut women's tennis and softball, so As a result, the judge ruled that the school would have to reinstate both women's softball and tennis.",,,,,
Eastern Michigan University cut women's tennis and softball because they were going to be well over their annual budget and cuts needed to be made in several sports.,,Passive without be,needed,129,spaCy
Large amounts of meat consumption are harming the environment because EARTHS TEMPERATURE IS RISING AND THIS WILL BECOME MORE COMMON AND PRODUCE 14.5% OF THE WORLD'S GREENHOUSE GASES,,Spacing,14.5,144,rules
Schools should not allow junk food to be sold on campus because it can cause all kinds of health problems.,,,,,
"Large amounts of meat consumption are harming the environment, so many people are turning to plant-based ""meat"" products like the impossible burger.",,,,,
"Plastic bag reduction laws are beneficial, but there are low income families that may not be able to afford the alternative means of dealing with the reduction of plastic bags.",,,,,
"Large amounts of meat consumption are harming the environment, but it can be reduced by about one-third of greenhouse gas emissions if they are fed differently.",,Passive without be,fed,144,spaCy
Large amounts of meat consumption are harming the environment because it causes the earths temperature to rise.,,,,,
Schools should not allow junk food to be sold on campus because its not good for young people's health,,Punctuation,health,96,rules
"Methane from cow burps harms the environment, so is the solution offered by Impossible Foods the solution?",,Passive without be,offered,65,spaCy
"Schools should not allow junk food to be sold on campus, so that kids develop healthier eating habits.",,,,,
"Schools should not allow junk food to be sold on campus, but no way very students like that",,Punctuation,that,87,rules
Eastern Michigan University cut women's tennis and softball because the administrators saw it as a way to cut expenses.,,,,,
Alison Bechdel’s memoir has been challenged in certain communities because it was deemed to be inappropriate for high school curriculum due to its sexual imagery and overall provocative nature.,,,,,
"Large amounts of meat consumption are harming the environment, so we need to change something so we can help the earth.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but an organization that does not want books banned, argues that it is a dangerous precedent.",,Passive without be,banned,113,spaCy
Schools should not allow junk food to be sold on campus because it causes temptations that would otherwise not be there.,,,,,
Large amounts of meat consumption are harming the environment because Earth's temperature will rise in a process called global warming,,Punctuation,warming,127,rules
Schools should not allow junk food to be sold on campus because it encourages students to eat unhealthy foods.,,,,,
Eastern Michigan University cut women's tennis and softball because of funding issues that would have caused them to spend more than they had.,,,,,
Plastic bag reduction laws are beneficial because decrease the cost economic.,,,,,
Plastic bag reduction laws are beneficial because it can reduce the percentage of toxic chemicals in the air.,,,,,
"Eastern Michigan University cut women's tennis and softball, but the programs were later reinstated after a judge ruled the move had violated Title IX.",,,,,
"Plastic bag reduction laws are beneficial, so they should be expanded to severely control or even ban the bags.",,,,,
"Eastern Michigan University cut women's tennis and softball, so Ariana Chretien and Marie Mayerova refused to accept the school's decision to cut the teams, they sued Eastern Michigan for violating Title IX.",,,,,
"Plastic bag reduction laws are beneficial because by those laws we learn to protect environment , because plastic bag production is very harmful for environment and people's health.",,Spacing,",",96,rules
Schools should not allow junk food to be sold on campus because it causes type 2 diabetes,,Punctuation,diabetes,81,rules
Schools should not allow junk food to be sold on campus because it has no nutritional value,,Punctuation,value,86,rules
Plastic bag reduction laws are beneficial because they can help improve the health of communities located near the plants.,,Passive without be,located,98,spaCy
Large amounts of meat consumption are harming the environment because it causes them to produce greenhouse gases that contribute to global warming.,,,,,
"Large amounts of meat consumption are harming the environment, but companies like Impossible Foods aims to end this by creating plant-based ""meat"" that looks, tastes and has the texture of real meat, with 89% fewer greenhouse emissions than real beef.",,Subject_verb agreement with simple noun,aims,99,lm
"Methane from cow burps harms the environment, so To address this issue the company Impossible Foods wants to end all animal agriculture by the year 2035.",,,,,
"Schools should not allow junk food to be sold on campus, but if kids want to get fat or have diabetes then let them.",,,,,
"Plastic bag reduction laws are beneficial, but many low income families can't afford fees or to buy reusable bags.",,,,,
Large amounts of meat consumption are harming the environment because it contributes heavily to global warming.,,,,,
"Plastic bag reduction laws are beneficial, but they hurt low income people.",,,,,
"Plastic bag reduction laws are beneficial, but Could cost jobs for people in the plastic industry, and make it hard for some people who don’t have very much money.",,,,,
"Schools should not allow junk food to be sold on campus, so the obesity and diabetes rates will go down, and also help change the future of Health in America.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so that the right to expression and intolerance is not presented to the LGBTQ youth.",,,,,
"Large amounts of meat consumption are harming the environment, so companies like Impossible Foods wants to eliminate animal agriculture.",,Subject_verb agreement with simple noun,wants,98,lm
"Plastic bag reduction laws are beneficial, so vote for Democrats, who would like nothing more than to implement draconian laws restricting your freedoms.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so Bechdel’s memoir is reso nant with many youth experiences and offers teen readers a safe place to examine questions related to perso nal identity, family relationships, and the need to face the truth in their own lives.",,,,,
"Eastern Michigan University cut women's tennis and softball, but not all sports.",,,,,
"Plastic bag reduction laws are beneficial, but people who are in lower income brackets dear they won't be able to afford the fee that comes with reusable bags.",,Object pronouns,they,92,lm
"Schools should not allow junk food to be sold on campus, so that students will not be tempted to eat junk food during school hours.",,,,,
Eastern Michigan University cut women's tennis and softball because it did not have enough funding.,,,,,
Schools should not allow junk food to be sold on campus because this could give students the idea that it is okay to consume these types of food since they are offered there.,,,,,
Schools should not allow junk food to be sold on campus because lack of control as well as motivation for exercise from students leads to an unhealthy lifestyle that can hinder them into adulthood.,,,,,
"Large amounts of meat consumption are harming the environment, so a solution should be applied.",,,,,
"Methane from cow burps harms the environment, but there are ways to greatly reduce this affect on the environment.",,,,,
"Large amounts of meat consumption are harming the environment, so the alternative of producing meat with plant based product rather than from cows.",,,,,
"Methane from cow burps harms the environment, but research has shown if cows consume seaweed they release up to 99% less methane in their burps.",,,,,
Plastic bag reduction laws are beneficial because they can decrease the amount of toxic chemicals and micro plastics released.,,Passive without be,released,117,spaCy
Methane from cow burps harms the environment because it causes the Earths temperature to rise causing Global Warming .,,Spacing,.,117,rules
"Methane from cow burps harms the environment, but if they ate seaweed more often, they would burp less.",,Subject_verb agreement with personal pronoun,ate,58,lm
"Plastic bag reduction laws are beneficial, but they could mean loss of jobs for several employees of plastic bag production and processing plants",,Punctuation,plants,139,rules
"Schools should not allow junk food to be sold on campus, so they need to come up with a better plan.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but there are groups that are defending the memoir.",,,,,
"Schools should not allow junk food to be sold on campus, but people's personal dietary choices should be up to them.",,Plural versus possessive nouns,'s,67,rules
Plastic bag reduction laws are beneficial because they can reduce harm to health and the environment.,,,,,
"Methane from cow burps harms the environment, so we must look to plant-based meats instead or change what we feed cows.",,,,,
"Large amounts of meat consumption are harming the environment, but real meat is very good.",,,,,
"Methane from cow burps harms the environment, but by adding seaweed to the cow's diet, the methane released is reduced by 99%.",,Passive without be,released,99,spaCy
"Plastic bag reduction laws are beneficial, but could impact the plastic bag production and processing plants and may cause them to lose their jobs.",,,,,
Eastern Michigan University cut women's tennis and softball because the university was in financial trouble by expecting to spend at least $4.5 million more than the budget allowed.,,Passive without be,allowed,173,spaCy
"Plastic bag reduction laws are beneficial, but some people worry that they might lose their jobs due to production companies reducing workload.",,,,,
"Schools should not allow junk food to be sold on campus, but they should offer food of nutrional value in many forms.",,,,,
"Large amounts of meat consumption are harming the environment, so we should work to reducing methane produced from cows.",,Passive without be,produced,101,spaCy
"Eastern Michigan University cut women's tennis and softball, so the teams would not continue in the fall.",,,,,
Schools should not allow junk food to be sold on campus because.There is a higher incidence of type 2 diabetes among youth in recent years,,Spacing,.,63,rules
"Methane from cow burps harms the environment because this increases the Earth's temperature, causing global warming.",,,,,
"Plastic bag reduction laws are beneficial, but they are not without their detractors.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so the big question is, who should decide whether controversial books should be banned, and what criteria should be used when making the decision.",,Question marks,.,213,lm
"Alison Bechdel’s memoir has been challenged in certain communities, so the NCAC is fighting back, asserting that it sets dangerous precedent.",,,,,
"Schools should not allow junk food to be sold on campus, but they should incorporate healthy initiatives.",,,,,
"Plastic bag reduction laws are beneficial, so communities may start to see fees for using plastic bags, or may see plastic bags banned in their location.",,Passive without be,banned,128,spaCy
Plastic bag reduction laws are beneficial because of the health benefits.,,,,,
Eastern Michigan University cut women's tennis and softball because it was looking like the school was going to be millions over budget.,,,,,
Large amounts of meat consumption are harming the environment because they contains world's Greenhouse gases.,,Subject_verb agreement with personal pronoun,contains,75,lm
"Eastern Michigan University cut women's tennis and softball, so that it could cut costs no matter what other people wanted.",,Simple past instead of past perfect,wanted,116,spaCy
Large amounts of meat consumption are harming the environment because is causes the temperature of the earth to rise.,,,,,
"Eastern Michigan University cut women's tennis and softball, but also cut two men's teams in different sports.",,,,,
Methane from cow burps harms the environment because it causes the Earth's temperature to rise and cause global warming.,,Subject_verb agreement with simple noun,cause,99,lm
"Methane from cow burps harms the environment, but there are ways that we can fix the issue by creating the impossible burger or changing what cow's eat.",,Plural versus possessive nouns,cow's,142,spaCy
"Methane from cow burps harms the environment, so many fast-food chains have started to add meat alternatives to their menu.",,,,,
Schools should not allow junk food to be sold on campus because schools are educational institutions and should be teaching healthy habits.,,Perfect progressive with incorrect be and without have,be,112,spaCy
Large amounts of meat consumption are harming the environment because it releases 30-50 gallons of methane into the atmosphere per cow.,,,,,
"Schools should not allow junk food to be sold on campus, so schools need to find other sources of income and put the students and their health first.",,,,,
"Schools should not allow junk food to be sold on campus, but the students have a right to choose what they want to eat.",,,,,
"Schools should not allow junk food to be sold on campus, but if it is allowed, healthier choices should also be allowed as well.",,,,,
Alison Bechdel’s memoir has been challenged in certain communities because some say it pornographic and promotes a gay or lesbian lifestyle.,,,,,
"Schools should not allow junk food to be sold on campus, so they banned it from their menus.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but defended by anti-censorship groups.",,Passive without be,defended,72,spaCy
Plastic bag reduction laws are beneficial because they can lead to fewer health problems.,,,,,
"Schools should not allow junk food to be sold on campus, but it should have healthy snacks instead like dried fruits and nuts and nut alternatives for the allergic.",,,,,
"Eastern Michigan University cut women's tennis and softball, so they were worried",,Punctuation,worried,74,rules
"Alison Bechdel’s memoir has been challenged in certain communities, but NCAC is supporting her against cernsorship",,Punctuation,cernsorship,103,rules
Alison Bechdel’s memoir has been challenged in certain communities because some see it as inappropriate for certain young age levels.,,,,,
"Plastic bag reduction laws are beneficial, so it may be time for your city and/or state to legislate.",,,,,
"Plastic bag reduction laws are beneficial, but people are concerned on not being able to afford bags.",,,,,
"Plastic bag reduction laws are beneficial, but there are economic repercussions to making them too severe too quickly.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but the author insists that the material was from an autobiographical standpoint and not sexual.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities because it promotes ""pornographic"" material.",,,,,
Schools should not allow junk food to be sold on campus because the promote diabetes and obesity in children.,,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but one advocacy groups against censorship is fighting back, the National Coalition Against Censorship (NCAC), which was formed to promote freedom of thought, inquiry, and expression and oppose censorship in all its forms.",,,,,
"Methane from cow burps harms the environment because it acts as a greenhouse gas, becoming stored in the atmosphere and changing the Earth's climate for the worse.",,,,,
Alison Bechdel’s memoir has been challenged in certain communities because the imagery is not appropriate,,Punctuation,appropriate,94,rules
"Large amounts of meat consumption are harming the environment, so practice food animal on green environment.",,,,,
"Methane from cow burps harms the environment because it releases methane, a greenhouse gas.",,,,,
"Schools should not allow junk food to be sold on campus, so some people couldn't understand full influence of these food on their organism, and schools need to direct students to a healthy food.",,,,,
"Schools should not allow junk food to be sold on campus, so that the bad habit of unrestunhealthy eating is not condoned or reinforced.",,Passive without be,reinforced,124,spaCy
Schools should not allow junk food to be sold on campus because growing children are not knowledgable about nutrition,,Punctuation,nutrition,108,rules
"Eastern Michigan University cut women's tennis and softball, so the school was not making enough effort to give women equal access to sports",,Punctuation,sports,134,rules
"Schools should not allow junk food to be sold on campus, so parents and students should be educated about the benefits of healthy alternatives.",,,,,
Alison Bechdel’s memoir has been challenged in certain communities because it depicts sexual situations graphically.,,,,,
Methane from cow burps harms the environment because it causes the earth temperature to rise causing global warming.,,,,,
"Schools should not allow junk food to be sold on campus, so alternatives that are healthier, like fruit and water, should be available for purchase.",,,,,
Schools should not allow junk food to be sold on campus because it provides an unhealthy choice for kids who should be forming healthy eating habits.,,Perfect progressive with incorrect be and without have,be,116,spaCy
Plastic bag reduction laws are beneficial because groups are presiding reusable bags for the.poor.,,Spacing,the.poor,89,rules
"Plastic bag reduction laws are beneficial, so Many low-income shoppers worry that they may not be able to afford plastic bag fees or reusable bags.",,,,,
"Eastern Michigan University cut women's tennis and softball, so they could make an attempt to become financially more stable.",,,,,
