Large amounts of meat consumption are harming the environment, so people should endeavor to consume less meat in general if they want to limit pollution and maintain water resources.
Large amounts of meat consumption are harming the environment, so it is important to consider alternatives to reducing meat consumption without damaging the economy.
Large amounts of meat consumption are harming the environment, so some people choose to be Flexitarian, which is someone who eat meat sometimes.
Large amounts of meat consumption are harming the environment, so we should try to balance and limit the amount of eat we eat, rather than eliminate it completely.
Large amounts of meat consumption are harming the environment, so we should all try to have at least one vegetarian day week.
Large amounts of meat consumption are harming the environment, so people must choose better options of food consumption.
Large amounts of meat consumption are harming the environment, so if consumption continues at the present pace, we can expect the environmental damage to continue.
Large amounts of meat consumption are harming the environment, so people should only eat it in moderation.
Large amounts of meat consumption are harming the environment, so people should try to cut back on their meat consumption if they are worried about the environment.
Large amounts of meat consumption are harming the environment, so Some people choose to be flexitarians and only eat meat once in awhile.
Large amounts of meat consumption are harming the environment, so flexterians have adapted planted based diets with occassion meats
Large amounts of meat consumption are harming the environment, so some people are being "flexitarians" where they only eat meat in moderation.
Large amounts of meat consumption are harming the environment, so a responsible choice would be to choose in moderation as Flexitarians do.
Large amounts of meat consumption are harming the environment, so some people are Flexitarians, consuming meat ethically and in moderation.
Large amounts of meat consumption are harming the environment, so people need to do more to focus on healthy and appropriate food choices for their daily consumption which can support the environment.
Large amounts of meat consumption are harming the environment, so we should find plant based alternatives.
Large amounts of meat consumption are harming the environment, so some groups of people are "Flexitarians," which are vegetarians who eat meat in moderation because eating meat can be healthy and responsible.
Large amounts of meat consumption are harming the environment, so the meat industry is directly responsible for 85 percent of all soil erosion in the U.S.
Large amounts of meat consumption are harming the environment, so flexitarians are proposing eating meat occasionally.
Large amounts of meat consumption are harming the environment, so the United States needs to find a more eco friendly way of raising live stock.
Large amounts of meat consumption are harming the environment, so cut back on eating meat
Large amounts of meat consumption are harming the environment, so many propose that meat consumption be reduced and people adopt at least a "flexetarian" way of life.
Large amounts of meat consumption are harming the environment, so some people choose another option
Large amounts of meat consumption are harming the environment, so there are people who are believed to be flexitarians; They use meat cautiously and only consume it on an occasion.
Large amounts of meat consumption are harming the environment, so people can choose to only eat meat on occasion.
Large amounts of meat consumption are harming the environment, so we should consume less meat.
Large amounts of meat consumption are harming the environment, so reducing the need for more meat and reducing consumption can help reduce greenhouse gases.
Large amounts of meat consumption are harming the environment, so we are already burdening a greenhouse gas problem with added meat production and transportation.
Large amounts of meat consumption are harming the environment, so some people choose to be a vegetarian, or "flexitarian".
Large amounts of meat consumption are harming the environment, so we should strive to find a balance.
Large amounts of meat consumption are harming the environment, so we need to change our views as people and do what's right for our earth before it's too late.
Large amounts of meat consumption are harming the environment, so we should scale back our meat consumption as Americans and global citizens.
Large amounts of meat consumption are harming the environment, so some people start to look for an alternative option where their diets are mostly plant based with only occasional meat consumption.
Large amounts of meat consumption are harming the environment, so some people have begun to modify their diets to limit the amount of meat they consume in an attempt to reduce the impact on the environment.
Large amounts of meat consumption are harming the environment, so some people are becoming flexitarians.
Large amounts of meat consumption are harming the environment, so cutting back or eliminating it altogether is preferred.
Large amounts of meat consumption are harming the environment, so our ozone layer is being depleted.
Large amounts of meat consumption are harming the environment, so if we do not slow down or find a less harmful way to produce meat the environment will be ruined.
Large amounts of meat consumption are harming the environment, so eating meat occasionally is a better choice.
Large amounts of meat consumption are harming the environment, so some people are becoming flexitarians, where they eat meat occasionally.
Large amounts of meat consumption are harming the environment, so some people are changing their meat eating habits by becoming flexitarians.
Large amounts of meat consumption are harming the environment, so some people are gong flexitarian.
Large amounts of meat consumption are harming the environment, so the responsible choice is to be a Vegan, like me!!
Large amounts of meat consumption are harming the environment, so eating meat could be practiced in moderation
Large amounts of meat consumption are harming the environment, so some people are choosing a life style in which they consume mostly plant based foods with the occasional meat.
Large amounts of meat consumption are harming the environment, so people should consider cutting back with days like "Meatless Monday."
Large amounts of meat consumption are harming the environment, so some people are now only eating meat occasionally.
Large amounts of meat consumption are harming the environment, so people can make some changes in their consumption of meat and opt for a mostly plant based diet in order to reduce their carbon footprint on the environment.
Large amounts of meat consumption are harming the environment, so people are trying to reduce their total meat intake and eating mostly plant-based, with occasional meats - known as "flexitarians."
Large amounts of meat consumption are harming the environment, so some people, called "flexitarians" are choosing to eat predominately vegetarian diets, while occasionally eating meat.
Large amounts of meat consumption are harming the environment, so some people, flexitarians, are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so We should take a moderate approach instead of all or nothing like Flexitarians who eat mostly a plant based diet but also some meat.
Large amounts of meat consumption are harming the environment, so some people choose mostly plant based diet.
Large amounts of meat consumption are harming the environment, so people should make an effort to eat less meat.
Large amounts of meat consumption are harming the environment, so Flexitarians believe that a diet should be mostly plant-based, but that meat and fish can be healthy and responsible choices if consumed in moderation.
Large amounts of meat consumption are harming the environment, so we need to encourage people to eat meal alternatives and choose more plant based foods.
Large amounts of meat consumption are harming the environment, so people are looking for ways to reduce meat consumption without giving it up entirely.
Large amounts of meat consumption are harming the environment, so we must find a balanced way were it does not drastically affect economy and make people lose their jobs but also find a sustainable way where it does not contribute more to the pollution and affect the environment negatively.
Large amounts of meat consumption are harming the environment, so we need to include more fis in our diets to decrease the demand for meat.
Large amounts of meat consumption are harming the environment, so we need to eat less.
Large amounts of meat consumption are harming the environment, so there is an increase of air pollutants.
Large amounts of meat consumption are harming the environment, so we should eat less of it
Large amounts of meat consumption are harming the environment, so more people should become "flexitarians" and started eating meat only occasionally.
Large amounts of meat consumption are harming the environment, so one thing that could help would be what flexitarians promote, which is a mainly plant based diet, but still incorporated beef into your diet.
Large amounts of meat consumption are harming the environment, so some people are only eating meat every one in a while in an effort to reduce their consumption, while still enjoying the things they like in a responsible way.
Large amounts of meat consumption are harming the environment, so moderate consumption should be encouraged.
Large amounts of meat consumption are harming the environment, so cutting down on meat consumption could help lessen the impact.
Large amounts of meat consumption are harming the environment, so some people called "Flexitarians" are choosing to eat meat only occasionally and consume a mostly plant based diet.
Large amounts of meat consumption are harming the environment, so other ways of prodyction safe for the environment must be implemented.
Large amounts of meat consumption are harming the environment, so we should consider eating less meat than we do.
Large amounts of meat consumption are harming the environment, so some people choose another option “Flexitarians” are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so some people are choosing a flexitarian diet which consists of eating a plant based diet with meat and fish in small moderate amounts.
Large amounts of meat consumption are harming the environment, so we should apply an alternative to lower our consumption amount .
Large amounts of meat consumption are harming the environment, so we should consider only eating them in moderation.
Large amounts of meat consumption are harming the environment, so people should eat less meat.
Large amounts of meat consumption are harming the environment, so some people become flexitarians
Large amounts of meat consumption are harming the environment, so reduction in consumption would slow demand which in return would lower the current level of greenhouse gasses created by the meat industry.
Large amounts of meat consumption are harming the environment, so many people are becoming flexatarians.
Large amounts of meat consumption are harming the environment, so some people have become what they call a flexitarian, eating meat more moderately and sensibly
Large amounts of meat consumption are harming the environment, so it is better to consume meat in moderation.
Large amounts of meat consumption are harming the environment, so some people choose to become "flexitarians," eating meat and fish on occasion but greatly reducing their consumption.
Large amounts of meat consumption are harming the environment, so it may be beneficial to reduce meat consumption by becoming a flexitarian.
Large amounts of meat consumption are harming the environment, so some people believe that eliminating meat from their diet is the best choice to make ethically.
Large amounts of meat consumption are harming the environment, so we should reduce our meat consumption.
Large amounts of meat consumption are harming the environment, so we must be flexible and moderate what we eat.
Large amounts of meat consumption are harming the environment, so people should consider eating less meat in their day to day diets by eating more of other food groups and including meat only on occasion.
Large amounts of meat consumption are harming the environment, so many people are becoming flexible meat consumers in that moderate their intake of meat.
Large amounts of meat consumption are harming the environment, so people should become"flexitarians," or only moderately consume meat to reduce meat production.
Large amounts of meat consumption are harming the environment, so another option would be becoming a "Flexitarian" and only consuming meat occasionally.
Large amounts of meat consumption are harming the environment, so the best option is for people to become flexitarians.
Large amounts of meat consumption are harming the environment, so we have to find a compromise that allows us to continue to eat meat while reducing the amount of harm that the meat industry inflicts upon the environment.
Large amounts of meat consumption are harming the environment, so there are moral choices to made when consuming a meat diet.
Large amounts of meat consumption are harming the environment, so become a flexitarian
Large amounts of meat consumption are harming the environment, so it will continue straining the environment if people do not make changes in their consumption.
Large amounts of meat consumption are harming the environment, so another option is becoming a Flexitarians, since they eat plant-based vegetables & less meat like fish.
Large amounts of meat consumption are harming the environment, so many people consider being a flexitarian; a vegetarian who eats meat occasionally.
Large amounts of meat consumption are harming the environment, so some people are choosing to act as flexitarians.
Large amounts of meat consumption are harming the environment, so we must consider minimizing meat from out diets as much as we can.
Large amounts of meat consumption are harming the environment, so people are opting to change their diet and consume meat only in moderation.
Large amounts of meat consumption are harming the environment, so perhaps it is wise to be cognizant of where your food comes from, how it is raised, and how to consume your meat responsibly.
Large amounts of meat consumption are harming the environment, so some people chose to adopt a flexitarian diet where they consume meat only occasionally .
Large amounts of meat consumption are harming the environment, so people should eat a mostly plant-based diet and add meat and fish occasionally.
Large amounts of meat consumption are harming the environment, so some people choose another option called “Flexitarians” who are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so people should reduce taking meat, vegetarian sources of protein are massively better for the environment than animal sources, people can decrease the amount of meat consumption.
Large amounts of meat consumption are harming the environment, so some people are choosing to be "Flexitarians" meaning that they believe that a diet should be mostly plant-based, but should also include meat and fish, if only consumed in moderation.
Large amounts of meat consumption are harming the environment, so one solution is to eat meat only in moderation, becoming a "flexitarian" who eats mostly a plant-based diet, with occasional meat and fish.
Large amounts of meat consumption are harming the environment, so some people have decided to become Flexitarians, eating meat only in moderation.
Large amounts of meat consumption are harming the environment, so some people are choosing to be "flexitarians," which are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so we should try to reduce meat consumption
Large amounts of meat consumption are harming the environment, so fewer people should eat meat.
Large amounts of meat consumption are harming the environment, so it contributes to climate change.
Large amounts of meat consumption are harming the environment, so we should either look for a way to reduce the environmental problems associated with the meat industry, or find a way to compromise on meat-eating habits so that we reduce harm to the environment.
Large amounts of meat consumption are harming the environment, so some people choose to be “Flexitarians”, which are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so we need to become flexitarians.
Large amounts of meat consumption are harming the environment, so we should become Flexitartians.
Large amounts of meat consumption are harming the environment, so significantly reducing your meat consumption, as flexitarians do, may ease the burden to the environment.
Large amounts of meat consumption are harming the environment, so adjusting the amount of meat one intakes could be beneficial to the environment.
Large amounts of meat consumption are harming the environment, so some people have decided to be moderate in their meat consumption.
Large amounts of meat consumption are harming the environment, so we should try to reduce the amount of meat we consume.
Large amounts of meat consumption are harming the environment, so people have become flexitarians who only occasionally eat meat.
Large amounts of meat consumption are harming the environment, so instead of giving up meat altogether, flexitarians will consume meat occasionally instead of often like carnivores do.
Large amounts of meat consumption are harming the environment, so consuming meat in moderation could help reduce environmental impact.
Large amounts of meat consumption are harming the environment, so people are becoming flexitarians who are vegetarians who eat meat only some of the time.
Large amounts of meat consumption are harming the environment, so a lot of people are becoming "flexitarians" or people who only eat meat once in awhile.
Large amounts of meat consumption are harming the environment, so let's reduce the amount of meat we eat.
Large amounts of meat consumption are harming the environment, so some people become Flexitarians.
Large amounts of meat consumption are harming the environment, so some people are choosing other options.
Large amounts of meat consumption are harming the environment, so reducing meat consumption should be encouraged as a healthy and responsible choice.
Large amounts of meat consumption are harming the environment, so some people choose to become "Flexitarians," or vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so many people chose to be "Flexitarians".
Large amounts of meat consumption are harming the environment, so we should exercise moderation, and eat meat more responsibly.
Large amounts of meat consumption are harming the environment, so eating less meat would do less damage to it.
Large amounts of meat consumption are harming the environment, so reducing the amount of meat consumption would be beneficial to the environment.
Large amounts of meat consumption are harming the environment, so some people have reduced meat in their diets.
Large amounts of meat consumption are harming the environment, so Flexitarians eat a mostly plant based diet but still occasionally eat meat.
Large amounts of meat consumption are harming the environment, so people should adopt alternative options like eating meat in moderation
Large amounts of meat consumption are harming the environment, so there are alternatives like being a vegetarian.
Large amounts of meat consumption are harming the environment, so we need to make changes and we cannot keep status quo.
Large amounts of meat consumption are harming the environment, so this has given rise to social movements as “Flexitarians”, vegetarians who eat meat only occasionally.
Large amounts of meat consumption are harming the environment, so some people are trying the "flexitarian" lifestyle.
Large amounts of meat consumption are harming the environment, so we should try to reduce consumption to help.
Large amounts of meat consumption are harming the environment, so we should try to cut down on our consumption to preserve the environment.
Large amounts of meat consumption are harming the environment, so people should try to reduce the amount of meat they eat.
Large amounts of meat consumption are harming the environment, so flexitarian is just a meat eater, you're not a vegetarian.
Large amounts of meat consumption are harming the environment, so some groups like "Flexitarians" argue that meat in moderation can be a good alternative.
Large amounts of meat consumption are harming the environment, so we should eat less meat to help the environment.
Large amounts of meat consumption are harming the environment, so we should stop eating meat
Large amounts of meat consumption are harming the environment, so scientists are working on meat alternatives, which are grown in a lab as opposed to raised for slaughter like cows and chickens as a workaround for people who might not want to, or be able to, switch their diet.
Large amounts of meat consumption are harming the environment, so some people are becoming "Flexitarians" who eat mostly a plant based diet, adding some meat once in a while.
Large amounts of meat consumption are harming the environment, so some people are choosing to be "Flextarians" who eat meat occasionally and in moderation.
Large amounts of meat consumption are harming the environment, so we should reduce eating meat
Large amounts of meat consumption are harming the environment, so some people choose another option and call themselves Flexitarians who are people that are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so Some people choose another option.
Large amounts of meat consumption are harming the environment, so every
Large amounts of meat consumption are harming the environment, so becoming a “Flexitarian” may be a good alternative.
Large amounts of meat consumption are harming the environment, so some people called "Flexitarians" choose to be mainly vegetarians but think it's healthy and responsible to occasionally eat meat and fish in moderation.
Large amounts of meat consumption are harming the environment, so the country should embark on a path of reducing the consumption and production of meat products to better protect our present, and future, environment.
Large amounts of meat consumption are harming the environment, so some people are choosing to be "Flexitarians" (vegetarians who eat meat occasionally.)
Large amounts of meat consumption are harming the environment, so it would benefit everyone if we could find a solution.
Large amounts of meat consumption are harming the environment, so developing a flexitarian diet might help by lowering the amount of meat consumption.
Large amounts of meat consumption are harming the environment, so it would be a great idea to focus more on eating plants and only meats occasionally.
Large amounts of meat consumption are harming the environment, so we should adopt the flexitarian diet which would consist of mainly vegetables and fruit and only eat meat and fish in moderation.
Large amounts of meat consumption are harming the environment, so some people are choosing to eat meat less frequently.
Large amounts of meat consumption are harming the environment, so they that people should change their diets and lifestyles.
Large amounts of meat consumption are harming the environment, so we should reduce the amount of meat we eat in the U.S. to ameliorate climate change.
Large amounts of meat consumption are harming the environment, so some people choose another option; “Flexitarians” are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so we need to make plans to move.
Large amounts of meat consumption are harming the environment, so people should eat meat only on certain occasions.
Large amounts of meat consumption are harming the environment, so we should limit our meat consumption.
Large amounts of meat consumption are harming the environment, so more animals suffer and people believe this is acceptable.
Large amounts of meat consumption are harming the environment, so becoming a Flexetarian, people who eat meat in moderation, can be a healthy and responsible choice.
Large amounts of meat consumption are harming the environment, so some people choose another option such as “Flexitarians”
Large amounts of meat consumption are harming the environment, so some people have become Flexitarians who believe that a diet should be mostly plant-based, but that meat and fish can be healthy and responsible choices if consumed in moderation.
Large amounts of meat consumption are harming the environment, so a reduction n its consumption could reduce the production of greenhouse gases.
Large amounts of meat consumption are harming the environment, so we should become "flexitarians," and eat meat only occasionally.
Large amounts of meat consumption are harming the environment, so some people are adopting the flexitarian lifestyle by only consuming meat occasionally.
Large amounts of meat consumption are harming the environment, so people are choosing to become "flexitarians".
Large amounts of meat consumption are harming the environment, so some people are becoming flexitarians which means they only eat meat occasionally.
Large amounts of meat consumption are harming the environment, so we must do our best to do whatever it takes to save our planet.
Large amounts of meat consumption are harming the environment, so we need to be more responsible and less wasteful in our meat production.
Large amounts of meat consumption are harming the environment, so need to reduce meat consumption
Large amounts of meat consumption are harming the environment, so a good compromise would be for all industrial nations to commit to consuming one third less meat.
Large amounts of meat consumption are harming the environment, so people need to lessen meat consumption by consuming meat occasionally.
Large amounts of meat consumption are harming the environment, so people should cut back on their meat consumption.
Large amounts of meat consumption are harming the environment, so we should give up meat, which is an essential part of our culture and traditions.
Large amounts of meat consumption are harming the environment, so many people are choosing another way of alimentation like the vegetarian people
Large amounts of meat consumption are harming the environment, so some people are flexitarians, people who eat meat occasionally but consider a plant based diet important.
Large amounts of meat consumption are harming the environment, so we need to cut back on our consumption of meat and only eat it occasionally
Large amounts of meat consumption are harming the environment, so some people favor eating less meat.
Large amounts of meat consumption are harming the environment, so I believe we should greatly decrease those amounts.
Large amounts of meat consumption are harming the environment, so some people have become Flexitarians.
Large amounts of meat consumption are harming the environment, so we need to cut our consumption.
Large amounts of meat consumption are harming the environment, so it goes to Raising live stock
Large amounts of meat consumption are harming the environment, so some people choose another option: "flexatarians" are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so you should eat more vegetables.
Large amounts of meat consumption are harming the environment, so much that it contributes one-fifth, or 20 %, of the planet's pollution.
Large amounts of meat consumption are harming the environment, so flexitarians are meeting to promote plant-based diets.
Large amounts of meat consumption are harming the environment, so one solution to mitigate the problem is that more people become flexitarians in that they only occasionally eat meat which helps to reduce adverse effects.
Large amounts of meat consumption are harming the environment, so an option called Flexatarianism can be utilized.
Large amounts of meat consumption are harming the environment, so some people choose another option.
Large amounts of meat consumption are harming the environment, so it would probably be good if we all cut way down--maybe become flexitarians--if not cutting meat out entirely.
Large amounts of meat consumption are harming the environment, so people should eat less mass-produced meat.
Large amounts of meat consumption are harming the environment, so many people should consider changing their diet's to a "Flexitarian" diet.
Large amounts of meat consumption are harming the environment, so some people choose to be flexitarians to reduce their own meat consumption without giving meat up entirely.
Large amounts of meat consumption are harming the environment, so people should limit their consumption of meat.
Large amounts of meat consumption are harming the environment, so we should be more conscious of our choices and what we eat or do.
Large amounts of meat consumption are harming the environment, so Americans should attempt to give up eating meat.
Large amounts of meat consumption are harming the environment, so some people choose to eat meat only occasionally, eating plant based products for the majority of their diets.
Large amounts of meat consumption are harming the environment, so some people choose to be Flexitarians.
Large amounts of meat consumption are harming the environment, so some people are advocating for Flexitarians which eat meat occasionally.
Large amounts of meat consumption are harming the environment, so it would be beneficial to adopt a Flexitarian lifestyle.
Large amounts of meat consumption are harming the environment, so there is another option called the "Flexitarian" where you only occasionally eat meat.
Large amounts of meat consumption are harming the environment, so we should watch transportation uses for livestock and water use.
Large amounts of meat consumption are harming the environment, so more Americans should strive for moderate meat consumption.
Large amounts of meat consumption are harming the environment, so people who are concerned with the environment should try to cut back on the amount of meat consumed.
Large amounts of meat consumption are harming the environment, so a lot of people are becoming flexitarians to help.
Large amounts of meat consumption are harming the environment, so a lot of people are becoming conscious and eating less meat.
Large amounts of meat consumption are harming the environment, so Americans should consider reducing the amount of meat that they produce and consume.
Large amounts of meat consumption are harming the environment, so green houses are killing the environment
Large amounts of meat consumption are harming the environment, so some people are becoming "flexitarians" or those who believe a small amount of meat is o.k. in their diet.
Large amounts of meat consumption are harming the environment, so becoming a flexitarian may help the envionment.
Large amounts of meat consumption are harming the environment, so people should become flexitarians.
Large amounts of meat consumption are harming the environment, so becoming a "flexitarian" who eats mostly plant-based foods, but sometimes meat, may be the answer.
Large amounts of meat consumption are harming the environment, so moderation would be better
Large amounts of meat consumption are harming the environment, so flexitarians have come up with a solution that can help; have a mostly plant-based diet but be flexible enough to have meat.
Large amounts of meat consumption are harming the environment, so we must find a way to eliminate this industry which is contributing to one-fifth of the earth's greenhouse gasses.
Large amounts of meat consumption are harming the environment, so some people are choosing to eat less or no meat.
Large amounts of meat consumption are harming the environment, so it is good to be a "flexitarian" by consuming meat in moderate amount.
Large amounts of meat consumption are harming the environment, so more people should choose to be “Flexitarians”; vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so even if Americans eliminated all animal protein from their diets, they would reduce U.S. greenhouse gas emissions by only 2.6 percent.
Large amounts of meat consumption are harming the environment, so a new diet called Flexitarian has appeared where followers mainly eat plant-based foods like vegetarians, but eat meat and fish in limited amounts once in a while.
Large amounts of meat consumption are harming the environment, so some people choose to be “Flexitarians” which is the diet of mostly plant base, with some meat.
Large amounts of meat consumption are harming the environment, so people could become flexitarians, which would allow them to eat meat sometime.
Large amounts of meat consumption are harming the environment, so becoming a flexitarian could help with that.
Large amounts of meat consumption are harming the environment, so half of the water in the US is consumed by livestock.
Large amounts of meat consumption are harming the environment, so people should eat less.
Large amounts of meat consumption are harming the environment, so try to reduce meat consumption and incorporate more plant based proteins into your diet.
Large amounts of meat consumption are harming the environment, so many people have adopted a "flexitarian" diet, which means they only eat meat occasionally.
Large amounts of meat consumption are harming the environment, so some people choose to become "Flexitarians"
Large amounts of meat consumption are harming the environment, so it would be wise for people to either eliminate or greatly reduce their meat consumption.
Large amounts of meat consumption are harming the environment, so we should limit consumption.
Large amounts of meat consumption are harming the environment, so some people are choosing to be "Flexitarians", which will limit the amount of mean being consumed.
Large amounts of meat consumption are harming the environment, so people should consider eating it less and incorporating a flexitarian diet.
Large amounts of meat consumption are harming the environment, so we need to take precaution of the harm it is doing to our environment and hopefully be able to find a happy medium and moderate the intake.
Large amounts of meat consumption are harming the environment, so there are people who are flexitarians eat meat moderately.
Large amounts of meat consumption are harming the environment, so we should all adapt a flexitarian diet and consume meat in moderation.
Large amounts of meat consumption are harming the environment, so some people choose another option to become "Flexitarians" who are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so there are people choosing to become flexitarians and only eat meat occasionally.
Large amounts of meat consumption are harming the environment, so some people choose another option
Large amounts of meat consumption are harming the environment, so reducing meat intake can be seen as not only an ethical choice but an environmentally conscious one.
Large amounts of meat consumption are harming the environment, so we should consider limiting the amount we consume to benefit ourselves and the environment.
Large amounts of meat consumption are harming the environment, so we need to find a better solution.
Large amounts of meat consumption are harming the environment, so people should cut back or eliminate meat from their diet completely so the environment can bounce back.
Large amounts of meat consumption are harming the environment, so an alternative to continuous meat consumption, is to be a flexitarian.
Large amounts of meat consumption are harming the environment, so reduce your meat intake and become a flexitarian.
Large amounts of meat consumption are harming the environment, so some people are becoming flexitarians: vegetarians who only sometimes eat meat.
Large amounts of meat consumption are harming the environment, so we need to cut back and start eatig more plant based meals.
Large amounts of meat consumption are harming the environment, so we need to be more flexible and eat more vegetables.
Large amounts of meat consumption are harming the environment, so finding a way to lessen the impact on the environment is important.
Large amounts of meat consumption are harming the environment, so many people choose to eat less meat.
Large amounts of meat consumption are harming the environment, so flexitarians believe that a diet should be mostly plant-based, but that meat and fish can be healthy and responsible choices if consumed in moderation.
Large amounts of meat consumption are harming the environment, so sbsbsb s sbsbsb s
Large amounts of meat consumption are harming the environment, so if the same level of meat consumption continues, global warming will continue at its alarming rate.
Large amounts of meat consumption are harming the environment, so a certain group of people are becoming flexitarians which means that one can eat meat once in a while without harming the environment in such a drastic manner.
Large amounts of meat consumption are harming the environment, so we are releasing more greenhouse gases into the atmosphere more then ever causing the ice caps to melt which will in turn raise ocean levels.
Large amounts of meat consumption are harming the environment, so some people believe in a mostly plant based diet and consuming meat only occasionally can be done responsibly.
Large amounts of meat consumption are harming the environment, so some people adopt a "flexitarian" lifestyle.
Large amounts of meat consumption are harming the environment, so we should consider reducing the amount we consume.
Large amounts of meat consumption are harming the environment, so people should adopt a more "flexitarian" habit of eating less meat.
Large amounts of meat consumption are harming the environment, so some Americans are turning to a flexitarian diet.
Large amounts of meat consumption are harming the environment, so we should cut back on the production and consumption of meat/fish.
Large amounts of meat consumption are harming the environment, so some people have chosen to become Flexatarians and eat meat in moderation.
Large amounts of meat consumption are harming the environment, so 'Flexitarians' are vegetarians who eat meat only occasionally.
Large amounts of meat consumption are harming the environment, so eating less meat or cutting out meat entirely helps save resources.
Large amounts of meat consumption are harming the environment, so we need to find ways to moderate our consumption of meat products.
Large amounts of meat consumption are harming the environment, so many people are attempting to consumer less meat some are becoming flexitarians where they only eat meat occasionally.
Large amounts of meat consumption are harming the environment, so there are people known as "Flexitarians" who balance their consumption of plant-based food and meat.
Large amounts of meat consumption are harming the environment, so it may beneficial to reduce meat consumption or to adapt a more flexible diet.
Large amounts of meat consumption are harming the environment, so flexitarians consume meat in moderation.
Large amounts of meat consumption are harming the environment, so some people are becoming Flexitarians and eating meat only on occasions.
Large amounts of meat consumption are harming the environment, so some people are becoming flexitarians who eat very little meat and eat stick to a mostly vegetarian diet.
Large amounts of meat consumption are harming the environment, so some people are looking toward reducing their meat consumption by becoming flexitarians.
Large amounts of meat consumption are harming the environment, so some people choose another option, flexitarian.
Large amounts of meat consumption are harming the environment, so as a result we generate more pollution.
Large amounts of meat consumption are harming the environment, so some people have become "Flexitarians" - who eat mostly plant based foods but occasionally eat meat in moderation.
Large amounts of meat consumption are harming the environment, so we need to eat meat occasionally and consider a mostly plant-based diet.
Large amounts of meat consumption are harming the environment, so it will be beneficial for Americans to explore vegan options or eat meat in moderation like "Flexitarians".
Large amounts of meat consumption are harming the environment, so do we need to do away with eating meat which would effect jobs or should we just cut back on consumption of meat.
Large amounts of meat consumption are harming the environment, so the climate is being altered unfavorably by the amounts of greenhouse gases produced by the meat industry and other sources.
Large amounts of meat consumption are harming the environment, so some individuals are resulting into becoming flexitarians.
Large amounts of meat consumption are harming the environment, so we need to create a way to raise and transport the meat in a way that would be more eco-friendly.
Large amounts of meat consumption are harming the environment, so many people are choosing to cut back their meat consumption.
Large amounts of meat consumption are harming the environment, so a conservative approach to meat consumption is necessary.
Large amounts of meat consumption are harming the environment, so decreasing consumption of meats would benefit the environment while simultaneously keeping many jobs safe.
Large amounts of meat consumption are harming the environment, so half the water used in the US goes to raising livestock.
Large amounts of meat consumption are harming the environment, so some people are moderating their meat intake.
Large amounts of meat consumption are harming the environment, so people should consider plant based diet or other alternatives to consuming meat.
Large amounts of meat consumption are harming the environment, so people can choose to be flexitarians, eat meat some of the time, in moderation.
Large amounts of meat consumption are harming the environment, so much that one-fifth of greenhouse gases are produced when exporting meat.
Large amounts of meat consumption are harming the environment, so we should try and become flexitarians, and include more vegetarian meals in our diets.
Large amounts of meat consumption are harming the environment, so some people have decided to become Flexitarians which means they consume meat only once in a while.
Large amounts of meat consumption are harming the environment, so people should consider either banning meat totally from their diets or becoming flexitarians and reducing their meat consumption to very small amounts.
Large amounts of meat consumption are harming the environment, so they were functional environment
Large amounts of meat consumption are harming the environment, so people are deciding to eat meat occasionally.
Large amounts of meat consumption are harming the environment, so we should all become flexitarians and eat mostly plants, but having small amounts of meat in moderation.
Large amounts of meat consumption are harming the environment, so some people choose another option, “Flexitarians” are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so some people choose to become a Flexitarian, limiting the amount of meats they eat.
Large amounts of meat consumption are harming the environment, so we need to look at other options like being a "flexitarian".
Large amounts of meat consumption are harming the environment, so moderation has to be involved to prevent dire consequences
Large amounts of meat consumption are harming the environment, so alot of people are switching to a Flexitarian diet
Large amounts of meat consumption are harming the environment, so people should become flexitarians, only eating meat occasionally.
Large amounts of meat consumption are harming the environment, so vegetarians are not safe.
Large amounts of meat consumption are harming the environment, so some people chose another option "Flexetarian" vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so we should find a balance to lessen the amount of meat consumption while still maintaining a healthy diet and balanced economy.
Large amounts of meat consumption are harming the environment, so many people are choosing to eat mostly plant-based diets while allowing for meat in moderation.
Large amounts of meat consumption are harming the environment, so cutting back on consumption would help alleviate the problem.
Large amounts of meat consumption are harming the environment, so we should all be 'flexitarians'.
Large amounts of meat consumption are harming the environment, so Americans would take in consideration become a Flexitarian, which are vegetarians who eat meat occasionally.
Large amounts of meat consumption are harming the environment, so people are becoming flexitarians, where they eat meat occassionally.
Large amounts of meat consumption are harming the environment, so reducing consumption will reduce the environmental footprint.
Large amounts of meat consumption are harming the environment, so it is important to be aware that eating lots of meat will hurt the economy and the environment.
