they create one-fifth of the earth's greenhouse gases and use almost half of the water in the U.S.	Meat industry produces greenhouse gases and/or uses water - specific numbers
creates almost one-fifth of the earth’s greenhouse gases	Plagiarism
creates greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
of transportation of the meat creates one fifth of the greenhouse gases that harm the earth and also livestock consume large quantities of water.	Meat industry produces greenhouse gases and/or uses water - specific numbers
could damage an important domestic industry	Irrelevant fact from article
of the greenhouse gases they emit.	Because as preposition
they emit more greenhouse gases than all means of transportation.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they emit more than one fifth of overall greenhouse gases	Meat industry produces greenhouse gases and/or uses water - specific numbers
they generate more greenhouse gasses than cars, trucks, trains, and airplanes combined.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they generate one fifth of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they generate one-fifth of the world's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they increase greenhouse emission	Meat industry produces greenhouse gases and/or uses water - general
they increase overall greenhouse gases on earth.	Meat industry produces greenhouse gases and/or uses water - general
they increase the amount of green house gas through there transportation and irrigation cost.	Meat industry produces greenhouse gases and/or uses water - general
they increase the amount of greenhouse emissions.	Meat industry produces greenhouse gases and/or uses water - general
they make up most of the greenhouse gases	Meat industry produces greenhouse gases and/or uses water - general
of the greenhouse gases they produce.	Because as preposition
of the large amounts of greenhouse gasses they produce, as well as the large amount of water it requires to raise the animals.	Because as preposition
they currently produce one-fifth of the world's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they produce 1/5 of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they produce a large amount of  greenhouse gas.	Meat industry produces greenhouse gases and/or uses water - general
they produce almost one fifth of the earth's green house gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they produce almost one-fifth of greenhouse gases, as well as consuming almost half of all water used in the US.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they produce almost one-fifth of the planet's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they produce far too many green house gases.	Meat industry produces greenhouse gases and/or uses water - general
they produce more greenhouse gases than all automobiles combined.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they produce more greenhouse gases than cars, trucks, trains, and airplanes combined.	Meat industry produces greenhouse gases and/or uses water - specific numbers
produced more greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
producing and shipping meat products create a huge amount of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
they take large amount of natural resources to take care of a raise, From the land they feed of of to the water that hydrate them	Meat industry produces greenhouse gases and/or uses water - general
animals and transporting meat creates almost one-fifth of the earth’s greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they use a lot of water and create a lot of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
they use a significant amount of finite resources such as cropland and water supplies.	Meat industry produces greenhouse gases and/or uses water - general
they use a tremendous amount of energy and resources.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
large farms creates the most greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
livestock wastes water and contributes to greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
livestock production uses a lot of water, and fuel to transport them.	Meat industry produces greenhouse gases and/or uses water - general
livestock production and transportation generates a significant amount of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
livestock raising creates nearly one fifth of the greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
livestock use almost have the water in the USA.	Meat industry produces greenhouse gases and/or uses water - specific numbers
meat creates almost one-fifth of the earth's greenhouse gases.	Plagiarism
meat creates almost one-fifth of the earth’s greenhouse gases	Plagiarism
meat creates almost one-fifth of the earth’s greenhouse gases.	Plagiarism
meat producn produces large amounts of greenhouse gas.	Meat industry produces greenhouse gases and/or uses water - general
meat production causes lots of emissions.	Meat industry produces greenhouse gases and/or uses water - general
meat production creates 0ne-fifth of the earth's greenhouse gases.	Plagiarism
meat production creates 20% of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
meat production creates a ton of greenhouse gas emissions.	Meat industry produces greenhouse gases and/or uses water - general
meat production creates huge amounts of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
meat production creates more greenhouse gases than motor vehicles, trains  and aircraft combined.	Meat industry produces greenhouse gases and/or uses water - specific numbers
meat production creates nearly twenty-five percent of greenhouse gases in our planet's atmosphere.	Meat industry produces greenhouse gases and/or uses water - specific numbers
meat production produces greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
meat production produces more green house gas than all types of vehicles combimed it	Meat industry produces greenhouse gases and/or uses water - specific numbers
meat production releases emissions into the atmosphere and uses precious water resources.	Meat industry produces greenhouse gases and/or uses water - general
meat production and transport cause a fifth of greenhouse gas emissions.	Meat industry produces greenhouse gases and/or uses water - specific numbers
people enjoy eating meat, they like the taste of it.	Meat industry is actually positive
production creates 1/5 of the greenhouse gases  and requires 1/2 of the water used in the U.S.	Meat industry produces greenhouse gases and/or uses water - specific numbers
production and transport require too much water and produce excessive greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
production and transportation produces greenhouse gasses and uses tons of water.	Meat industry produces greenhouse gases and/or uses water - general
production and transportation of meat creates greenhouse gases in excess of nearly all other sources.	Meat industry produces greenhouse gases and/or uses water - general
production of meat create a lot of green houses gases	Meat industry produces greenhouse gases and/or uses water - general
production of meat produces huge amounts of greenhouse gasses	Meat industry produces greenhouse gases and/or uses water - general
production of meat and transportation of it produces one fifth of the earths greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
that industry pollutes the environment.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
the animals produce a  large amount of greenhouse gases	Meat industry produces greenhouse gases and/or uses water - general
the animals and their means of transport create more greenhouse gases than all modes of transportation combined.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of the greenhouse effect the animals cause.	Meat industry produces greenhouse gases and/or uses water - general
the emissions from animals and production/distribution create large amounts of greenhouse gases	Meat industry produces greenhouse gases and/or uses water - general
the entire industry creates almost one fifth of all of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it accounts for 1/5 of the greenhouse gases emitted on Earth.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it adds to the overall effect of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it adds to the problem of greenhouse gases and water consumption in the environment.	Meat industry produces greenhouse gases and/or uses water - general
it affects the environment.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
its affects the life cycle of nature.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
it aides in the creation of one-fifth of the earths greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it causes 1/5 of the earth's greenhouse gases	Meat industry produces greenhouse gases and/or uses water - specific numbers
it causes a significant amount of our pollution and wastes large amounts of water.	Meat industry produces greenhouse gases and/or uses water - general
It causes almost one-fifth of Greenhouse  gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it causes more greenhouse gas than cars, trucks, trains, and airplanes combined.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it causes one-fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it causes the meat Industry to boom which in turn produces more greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
its causing greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it contributes to earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it contributes to greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it contributes to greenhouse gasses	Meat industry produces greenhouse gases and/or uses water - general
it contributes to one fifth of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it contributes to one fifth of the Earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
It contributes to one fifth of the worlds greenhouse gas emissions.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it contributes to one-fifth of greenhouse gas.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it contributes to the creation of 1/5 of the Earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it contributes to the largest portion of harmful environmental greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it creates 1/5 of greenhouse gases which is also produced by vehicles.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates 1/5 of the earths greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates 1/5 of the earths greenhouse gasses	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates 1/5 of the greenhouse emissions and half of the US water is used on raising  livestock.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates 1/5 of the world's greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates 1/5th of the green house gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates a fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates a high level of greenhouse gases due to the process of raising and transporting the animals.	Meat industry produces greenhouse gases and/or uses water - general
it creates a large amount of greenhouse gases, and also uses a large amount of water to raise the animals.	Meat industry produces greenhouse gases and/or uses water - general
it creates a large carbon footprint, accounting for 1/5th of greenhouse gasses	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates a lot of greenhouse gas to produce and ship the meat.	Meat industry produces greenhouse gases and/or uses water - general
it creates almost 1/5 of the earth's greenhouse gases which is more than the gases produced by cars, trucks, trains, and airplanes combined.	Plagiarism
it creates almost 1/5 of the earths green house gases.	Plagiarism
it creates almost one fifth of the earth's greenhouse gases.	Plagiarism
it creates almost one fifth of the earths greenhouse gases.	Plagiarism
it creates almost one-fifth of the earth's greenhouse gases	Plagiarism
it creates almost one-fifth of the Earth's greenhouse gases.	Plagiarism
it creates almost one-fifth of the earth's greenhouse gases.	Plagiarism
it creates almost one-fifth of the earth’s greenhouse gases	Plagiarism
it creates almost one-fifth of the earth’s greenhouse gases, which is more than the greenhouse gases produced by cars, trucks, trains, and airplanes combined.	Plagiarism
it creates almost one-fifth of the earth’s greenhouse gases.	Plagiarism
it creates greenhouse gases and uses a lot of water resources.	Meat industry produces greenhouse gases and/or uses water - general
it creates greenhouse gases to raise and transport the animals.	Meat industry produces greenhouse gases and/or uses water - general
it creates greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it creates greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - general
it creates increased greenhouse gases	Meat industry produces greenhouse gases and/or uses water - general
it creates large amounts of greenhouse gases	Meat industry produces greenhouse gases and/or uses water - general
it creates large amounts of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it creates more greenhouse gases than those created by cars, trucks, trains, and airplanes combined.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates one fifth of earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates one fifth of earths greenhouse gases	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates one fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates one fifth of the earth’s greenhouse gases	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates one fifth of the world's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates one fifth of the world's greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates one-fifth of all the earth's greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates one-fifth of the Earth greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates one-fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates one-fifth of the greenhouse effect	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
of the gases it creates.	Meat industry produces greenhouse gases and/or uses water - general
of the greenhoouse gases it creates.	Meat industry produces greenhouse gases and/or uses water - general
of the large amount of greenhouse gasses it creates.	Meat industry produces greenhouse gases and/or uses water - general
it may creates almost 1/5th of the earth's greenhouse gases.	Plagiarism
it can damage industry,which produce as much gas as cars,trucks, trains, airplanes combine.	Insufficient or unintelligible response
it can eliminate one fifth on the greenhouse gas	Meat industry produces greenhouse gases and/or uses water - specific numbers
it generates a lot of greenhouse gas.	Meat industry produces greenhouse gases and/or uses water - general
it generates greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it has a huge impact on our nature	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
it has large amounts of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it could hurt the economy.	Irrelevant fact from article
it hurts the economy and takes away jobs.	Irrelevant fact from article
it increase green house gases.	Meat industry produces greenhouse gases and/or uses water - general
it increases greenhouse gas and water consumption.	Meat industry produces greenhouse gases and/or uses water - general
it increases greenhouse gas emissions.	Meat industry produces greenhouse gases and/or uses water - general
it increases greenhouse gases more than cars, trucks, trains, and airplanes combined.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it increases greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it increases greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - general
it increases the amount of greenhouse gases present in the atmosphere	Meat industry produces greenhouse gases and/or uses water - general
it increases the amount of greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - general
it increases the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it increases the formation of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it increases the greenhouse gases in the atmosphere.	Meat industry produces greenhouse gases and/or uses water - general
it makes the meat less and less	Insufficient or unintelligible response
it pollutes our country.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
it produces a large amount of greenhouse gas and water.	Meat industry produces greenhouse gases and/or uses water - general
it produces a lot of green house gases.	Meat industry produces greenhouse gases and/or uses water - general
it produces a lot of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it produces a staggering amount of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it produces about one fifth of the greenhouse gases in the earth.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it produces excess greenhouse gases that the earth cannot handle.	Meat industry produces greenhouse gases and/or uses water - general
it produces gases	Meat industry produces greenhouse gases and/or uses water - general
it produces green house gases that are bad for the environment.	Meat industry produces greenhouse gases and/or uses water - general
it produces greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it produces large amounts of greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - general
it produces more green house gases from the delivery trucks.	Meat industry produces greenhouse gases and/or uses water - general
it produces more green house gasses than transportation does.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it produces more greenhouse gases than all machinery ran on gasoline combined.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it produces more greenhouse gases than cars, planes, and trains all together; one fifth in total.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of green house gases it produces .	Meat industry produces greenhouse gases and/or uses water - general
of the raising and transportation of meat and the gases it produces	Meat industry produces greenhouse gases and/or uses water - general
it raises greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - general
it raises levels of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it raising and transporting meat is responsible for almost one-fifth of the earth’s greenhouse gases	Meat industry produces greenhouse gases and/or uses water - specific numbers
its raising meat is creating a lot of greenhouse gases, and using a lot of water.	Meat industry produces greenhouse gases and/or uses water - general
it release a lot of greenhouse gases into the atmosphere.	Meat industry produces greenhouse gases and/or uses water - general
it requires a lot of resources contributing to 20% of green house gases generated by man.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it requires a lot of water to grow cattle and transporting the meat releases a lot of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it does not say	Outside of article's scope
it could take away jobs.	Irrelevant fact from article
it takes one fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it used a lot of greenhouse gases and a lot of water.	Meat industry produces greenhouse gases and/or uses water - general
it uses  a lot of water	Meat industry produces greenhouse gases and/or uses water - general
it uses a lot of gases, more than what it takes to use cars.	Meat industry produces greenhouse gases and/or uses water - general
it uses a lot of water and contributes a lot of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it uses an enormous amount of water, and produces 1/5th of the Earth's greenhouse gas emissions.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it uses extremely large amounts of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it uses half of our water and produces a great deal of Greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it uses up the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it uses up too much of the earth's water sources and creates too much greenhouse gas especially compared to other industries.	Meat industry produces greenhouse gases and/or uses water - general
the cause one fifth of the greenhouse gases to get them from farm to fork.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of the greenhouse gases preparing and transporting meat creates.	Because as preposition
the greenhouse gases, which may contribute to global warming, given off by the livestock raised in the United States exceeds that produced by cars, trucks, trains and airplanes.	Meat industry produces greenhouse gases and/or uses water - general
transportation for those meats causes 1/5 of the greenhouse gasses harming the earth right now.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the industry creates a large amount of green  house gases.	Meat industry produces greenhouse gases and/or uses water - general
the industry creates nearly 1/5 of earth's greenhouse gases and consumes about half of the water used.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the livestock industry accounts for almost one-fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of the animals and transportation of the meat creates about 1/5th of the earth's greenhouse gases	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry causes almost one-fifth of the  greenhouse gases in the environment.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry causes large emissions of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
the meat industry contributes one fifth of the worlds greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry  creates almost one-fifth of the earth’s greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry creates a huge portion of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry creates almost one fifth of all greenhouse gas emissions	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry creates almost one-fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry creates an immense amount of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry creates one-fifth of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry emits about one fifth of the world's pollution (greenhouse gas.)	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry generates a fifth of greenhouse gases and accounts for half of American water use.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry generates insane amounts of greenhouse gases and consumes almost half of America's water usage.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry produces 1/5 of the green house gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry produces 1/5 of the greenhouse gases that are harming the earth and creating climate change.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry produces 1/5th of all greenhouse gases on Earth.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry produces one-fifth of the greenhouse gases on earth, more than cars, trucks, trains, and planes combined.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry uses a lot of energy and resources in its operations.	Meat industry produces greenhouse gases and/or uses water - general
the meat industry uses a lot of resources, like water, and emits a lot of greenhouse gases	Meat industry produces greenhouse gases and/or uses water - general
the people kill a lot of animal to satisfy the people desire.	Outside of article's scope
the process causes 1/5 of the earths green house gases	Meat industry produces greenhouse gases and/or uses water - specific numbers
the process creates nearly one-fifth of earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
the process emits large amounts of greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - general
the production and transportation of animals and meat generate one fifth of the worlds greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the production and transportation of meat creates a great deal of pollution, especially green house gases.	Meat industry produces greenhouse gases and/or uses water - general
the production and transportation of meat makes a lot of greenhouse gas.	Meat industry produces greenhouse gases and/or uses water - general
the production and transportation of meat products uses large amounts of natural resources.	Meat industry produces greenhouse gases and/or uses water - general
the production of meat causes greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - general
the production of meat contributes more greenhouse gases than the combined greenhouse gases of cars, trucks, and airplanes combined.	Meat industry produces greenhouse gases and/or uses water - general
the production of meat creates large amount of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
the production of meat produces large amounts of greenhouse gases, causing climate change.	Meat industry produces greenhouse gases and/or uses water - general
the production of meat products causes 20 % of the world's greenhouse gases - more than automobiles and trucks combined.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the production of meats create greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
the raising and transport of animals for consumption increases greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
the raising and transport of meat creates a lot of "greenhouse gases"	Meat industry produces greenhouse gases and/or uses water - general
the raising and transportation of livestock creates 1/5 of all greenhouse gases on Earth.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the raising and transportation of meat create up to one fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the raising and transportation of meat products creates more greenhouse gases than cars, trucks, trains and airplanes combined.	Meat industry produces greenhouse gases and/or uses water - general
the raising and transportation of the animals creates greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
the raising of animals behind the meat, cause almost one-fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the raising of livestock creates a lot of greenhouse gas.	Meat industry produces greenhouse gases and/or uses water - general
the raising of the animals requires the heavy use of water - nearly 50% in the US - plus the transportation costs to move the animal from farms to processing plants to end users causes significant greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the raising of the animals and the transport of the meats create almost 1/5 of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the raising of the animals and transporting of the meat creates almost one-fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the raising of these animals creates approximately one-fifth of the earth's greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the raising, transportation and processing of livestock creates one-fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the transport and production stages of meat cause a massive amount of damage to the environment.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
the transport of meats make up the majority of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
the transportion of meat creates large amounts of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
their production created greenhouse gases that harm the environment.	Meat industry produces greenhouse gases and/or uses water - general
their production and transportation produce greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
they create more than 1/5 of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they emit greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - general
they kill animals	Outside of article's scope
they produce greenhouse gasses in the production process.	Meat industry produces greenhouse gases and/or uses water - general
this creates almost one fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it takes more than just eating it to cause problems, transportation and methane can be harmful	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
it takes more resources to get it to the plate	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
it takes 2,500 gallons of water to produce a pound of meat	Outside of article's scope
it takes a lot of water to provide the animals with all of the food and water they need.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
of the resources it takes to raise animals and transport meat.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
of what it takes to raise the animals and transport the meat.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
it not only takes a ton of water to raise them, but it creates alot of pollution as well.	Meat industry produces greenhouse gases and/or uses water - general
it takes a lot of energy to raise, process and transport animal products.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
it takes a lot of energy, resources, and effort to sustain the meat industry.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
transport and creation of meat increases greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
transport of this creates 1/5 of Earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
transportation of animals causes pollution.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
the more we consume, the higher amounts of raising and transporting animal meat creates more greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
of the transportation and upkeep of the livestock we depend on for the meat.	Because as preposition
we depend too much on meat as a main source of food.	Outside of article's scope
the rate at which we farm domestic animals creates one-fifth of Earth's greenhouse gasses, and that industry is only expanding.	Meat industry produces greenhouse gases and/or uses water - specific numbers
half of the water we have goes to raising livestock	Meat industry produces greenhouse gases and/or uses water - specific numbers
vast resources we no longer have are being spent on raising livestock.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
we kill too many animals	Outside of article's scope
we live in a day and age where food can be processed to imitate the properties of meat.	Outside of article's scope
among other things the generation of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
CC AND GREENHOUSE GASSES.	Meat industry produces greenhouse gases and/or uses water - general
cv	Insufficient or unintelligible response
dhshdhshshs	Insufficient or unintelligible response
environmental protection	Irrelevant fact from article
greenhouse gases	Meat industry produces greenhouse gases and/or uses water - general
greenhouse gases and water consumption.	Meat industry produces greenhouse gases and/or uses water - general
greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
greenhouses gases	Meat industry produces greenhouse gases and/or uses water - general
happy	Insufficient or unintelligible response
its really good	Outside of article's scope
meat production contributes strongly to creation of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
meat production contributes to 1/5 of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of carbon emissions.	Because as preposition
of gas emissions	Because as preposition
of gas.	Because as preposition
of green house gases.	Because as preposition
of greenhouse gas emissions	Because as preposition
of greenhouse gas emissions.	Because as preposition
of greenhouse gases	Because as preposition
of greenhouse gases	Because as preposition
of greenhouse gases and excessive water use.	Because as preposition
of greenhouse gases from transportation and animals themselves.	Because as preposition
of greenhouse gases, almost one fifth.	Because as preposition
of greenhouse gases.	Because as preposition
of greenhouse gases.	Because as preposition
of greenhouse gasses.	Because as preposition
of greenhouses gases.	Because as preposition
of increase in greenhouse gases.	Because as preposition
of the animals' greenhouse gas emissions.	Because as preposition
of the contribution to deadly greenhouse gasses in our atmosphere.	Because as preposition
of the creation of greenhouse gas.	Because as preposition
of the emissions of greenhouse gases and the use of high quantities of water.	Because as preposition
of the green house effects.	Because as preposition
of the green house gasses.	Because as preposition
of the greenhouse gases.	Because as preposition
of the increase of greenhouse gases from the transportation of meat.	Because as preposition
of the production requirements of the industry.	Because as preposition
of the the raising and transportation of feed animals across the United States and the world.	Because as preposition
of their impact on greenhouse gas emisions	Because as preposition
of transport and the use of water.	Because as preposition
of transportation harms the environment and water consumption.	Because as preposition
one fifth of earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
one-fifth of the earth’s greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
one-fifth of the earth’s greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
some people cling to a false climate change idea.	Outside of article's scope
the production and transportation of meats accounts for a good 20% of greenhouse gas emissions.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the release of greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - general
the transportation of meat contributes to the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
the transportation of those meats accounts for one fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
