In the hierarchical social, the emperor was at the apex of Han society and government.  ||| ('order', '', 'pobj', 'NOUN') 
Was never large, though it did have a school house from the 1850s through the 1920s.  ||| ('Brisco', 'PERSON', 'nsubj', 'PROPN') 
The's recording was video recorded and released as Evolver: The Making of Youthanasia in 1995.  ||| ('album', '', 'poss', 'NOUN') 
Called together his nearby officers for a council of war.  ||| ('He', '', 'nsubj', 'PRON') 
The have all been developed into films, with the film adaptation of Mockingjay split into two parts.  ||| ('novels', '', 'nsubjpass', 'NOUN') 
Of wading birds dwindled 90 percent from their original numbers between the 1940s and 2000s.  ||| ('Populations', '', 'nsubj', 'NOUN') 
Appeared in four games for the 2004 team, catching one pass for four yards.  ||| ('Hardy', 'ORG', 'nsubj', 'PROPN') 
Aggravating the was the fact that Kansas and Missouri had one of the most intense rivalries in college football.  ||| ('situation', '', 'dobj', 'NOUN') 
Also established a moneylending business there.  ||| ('He', '', 'nsubj', 'PRON') 
No. 5, No. 16 Georgia Tech, and No. 14 Virginia Tech all fell to Georgia in November or December.  ||| ('Auburn', '', 'nsubj', 'PROPN') 
In, Marshall attended high school, graduating in 1869.  ||| ('Fort', 'GPE', 'compound', 'PROPN') ('Wayne', 'GPE', 'pobj', 'PROPN') 
Lost this battle; the increase passed without exemptions.  ||| ('Ford', 'ORG', 'nsubj', 'PROPN') 
Four were taken as free- agent selections after the draft.  ||| ('Hokies', '', 'nsubjpass', 'PROPN') 
This was able to detect the exact cardinal or ordinal direction of earthquakes from hundreds of kilometers away.  ||| ('device', '', 'nsubj', 'NOUN') 
During the of the bill, the towns of Whitworth, Wilmslow and Poynton successfully objected to their incorporation in the new county.  ||| ('passage', '', 'pobj', 'NOUN') 
Since made landfall in a sparsely populated region, its effects were relatively light compared to its intensity.  ||| ('Cyclone', 'PERSON', 'compound', 'PROPN') ('Orson', 'PERSON', 'nsubj', 'PROPN') 
The caused one traffic- related fatality in the state.  ||| ('storm', '', 'nsubj', 'NOUN') 
Six are modern, including the former ski lodge, with electric heat, a bedroom, living room, kitchen, and bath.  ||| ('cabins', '', 'attr', 'NOUN') 
A few later the rest of the party were struck with severe enteritis, the result of eating tainted pony- meat.  ||| ('days', 'DATE', 'npadvmod', 'NOUN') 
The highlighted local art galleries, recording studios and independent film production.  ||| ('article', '', 'nsubj', 'NOUN') 
Depends on rail and bus transport for inter- city connections.  ||| ('Mysore', 'GPE', 'nsubj', 'PROPN') 
On the defensive, defensive tackle Jonathan Lewis was considered a key player.  ||| ('line', '', 'pobj', 'NOUN') 
Many then resorted to, burning toll houses and threatening and attacking toll collectors.  ||| ('violence', '', 'pobj', 'NOUN') 
In 1804, an Anglo- Swedish agreement led to the creation of the Third Coalition.  ||| ('December', 'DATE', 'pobj', 'PROPN') 
Due to the widespread along the Florida Panhandle, electrical companies enlisted extra workers to repair downed lines.  ||| ('power', '', 'compound', 'NOUN') ('outages', '', 'pobj', 'NOUN') 
Defending the accused were six Navy lawyers, one as leader of the team and one attorney for every 10 men.  ||| ('men', '', 'dobj', 'NOUN') 
Was declared as the legislative capital of Pakistan in 1962.  ||| ('It', '', 'nsubjpass', 'PRON') 
's performance in the First Test at Trent Bridge was a quiet one, taking a wicket in each innings.  ||| ('Toshack', 'PERSON', 'poss', 'PROPN') 
At the same another division crossed the river to the east and moved west against Riesch's position.  ||| ('time', '', 'pobj', 'NOUN') 
Before the first, all personnel were evacuated from the target fleet and Bikini Atoll.  ||| ('test', '', 'pobj', 'NOUN') 
Four were killed before the flag of Mexico was raised in that location.  ||| ('Mexicans', 'NORP', 'nsubjpass', 'PROPN') 
A better was to head for Deception Island, at the western end of the South Shetland chain.  ||| ('option', '', 'nsubj', 'NOUN') 
In the early the family moved to Poplar, London.  ||| ('1880s', 'DATE', 'pobj', 'NOUN') 
On 4, Wilkinson presented the town's petition to the House of Commons.  ||| ('November', 'DATE', 'pobj', 'PROPN') 
Of Rattler was especially commended for this hazardous work.  ||| ('Lieutenant', '', 'compound', 'PROPN') ('John', 'PERSON', 'compound', 'PROPN') ('Winne', 'PERSON', 'nsubjpass', 'PROPN') 
As of 2010, remains the county's largest city.  ||| ('Kent', 'PERSON', 'nsubj', 'PROPN') 
This documents the entire Mesozoic era, from Triassic to Cretaceous and is noted for its geological landforms.  ||| ('coast', '', 'nsubj', 'NOUN') 
Totalled 702, and won the match by an innings.  ||| ('Jamaica', 'GPE', 'nsubj', 'PROPN') 
Numerous have been dedicated to Sudirman.  ||| ('museums', '', 'nsubjpass', 'NOUN') 
Before his, Hindman gave a farewell speech to his neighbors and political supporters, from the porch of his house.  ||| ('death', '', 'pobj', 'NOUN') 
The first to open in the area was in Magill during 1846, preceding a proper statewide education system.  ||| ('school', '', 'nsubj', 'NOUN') 
Was unsuccessful in business dealings and failed to establish a successful career once he retired from cricket.  ||| ('He', '', 'nsubj', 'PRON') 
Was romanticised after his death and became the inspiration for pirate- themed works of fiction across a range of genres.  ||| ('He', '', 'nsubjpass', 'PRON') 
The drifted in the ice for months, eventually sinking on 21 November.  ||| ('ship', '', 'nsubj', 'NOUN') 
Also made a point of supporting the Australian aircraft industry wherever feasible.  ||| ('He', '', 'nsubj', 'PRON') 
With these two large facing it, the Assembly was in session almost continuously from December 1891 to July 1893.  ||| ('issues', '', 'nsubj', 'NOUN') 
Had been expelled by the Singaporean Government of Lee Kuan Yew for criticising its policies.  ||| ('She', '', 'nsubjpass', 'PRON') 
And Teach fired their flintlocks at each other, then threw them away.  ||| ('Maynard', 'PERSON', 'nsubj', 'PROPN') 
Reached one- hundred forty- seven on the Billboard 200, and number nineteen on the R&B albums chart.  ||| ('Dream', '', 'compound', 'PROPN') ('Street', '', 'nsubj', 'PROPN') 
Migratory such as loons use the basin for feeding and nesting as they travel along the Pacific Flyway.  ||| ('birds', '', 'nsubj', 'NOUN') 
Belarusian began with 11th- to 13th- century religious scripture, such as the 12th- century poetry of Cyril of Turaw.  ||| ('literature', '', 'nsubj', 'NOUN') 
Manufactured include cement, agricultural products, small- scale beverages, soap, furniture, shoes, plastic goods, textiles and cigarettes.  ||| ('Products', '', 'nsubj', 'NOUN') 
Some several thousand cases every year.  ||| ('crime', '', 'compound', 'NOUN') ('labs', '', 'nsubj', 'NOUN') ('process', '', 'ROOT', 'NOUN') 
Instead of withdrawing, as a would, more and more Russian troops appeared and engaged the French column.  ||| ('rear', '', 'compound', 'NOUN') ('guard', '', 'pobj', 'NOUN') 
Then fielded a full- strength team, so Hamence was left out.  ||| ('Bradman', '', 'nsubj', 'PROPN') 
By the early, Ailred of Rievaulx was writing that intermarriage was common in all levels of society.  ||| ('1160s', 'DATE', 'pobj', 'NOUN') 
Is the son of former head coach Buddy Ryan and is the fraternal twin brother of Rob Ryan.  ||| ('He', '', 'nsubj', 'PRON') 
In all first- in 1920, Chapman scored 873 runs at 39.68.  ||| ('class', '', 'compound', 'NOUN') ('matches', '', 'pobj', 'NOUN') 
Moved northwestward at first before turning to the northeast on October 19.  ||| ('It', '', 'nsubj', 'PRON') 
Following the, more than 1,100 species of animal life, 212 of them previously unknown to science, were catalogued.  ||| ('expedition', '', 'pobj', 'NOUN') 
Finds Marie, who is miserable and frightened and wants to return to the school whatever the consequences.  ||| ('She', '', 'nsubj', 'PRON') 
This is still a of almost half that of the early 2000s.  ||| ('murder', '', 'compound', 'NOUN') ('rate', '', 'attr', 'NOUN') 
Accordingly, several Japanese stationed in north- east Borneo were ordered to march to the western side of Borneo.  ||| ('units', '', 'nsubjpass', 'NOUN') 
The debuted in film in 1916.  ||| ('character', '', 'nsubj', 'NOUN') 
Removed Australian wicket- keeper Don Tallon twice.  ||| ('He', '', 'nsubj', 'PRON') 
In 1869 was let.  ||| ('Dunford', '', 'compound', 'PROPN') ('House', 'ORG', 'nsubjpass', 'PROPN') 
Likewise, with 20 years' experience at sea as mate and captain, took the post of cook on the Fram voyage.  ||| ('Adolf', 'PERSON', 'compound', 'PROPN') ('Juell', 'PERSON', 'nsubj', 'PROPN') 
Was overjoyed at the news.  ||| ('Lovering', 'GPE', 'nsubjpass', 'PROPN') 
In to the human fatalities, 1,278 livestock and 47,389 poultry were killed, respectively.  ||| ('addition', '', 'pobj', 'NOUN') 
In to assume his new duties, Magoon relocated to the Canal Zone the following month.  ||| ('order', '', 'pobj', 'NOUN') 
His remaining retreated back to Dorset, leaving only Plymouth, Lyme Regis and Taunton under Parliamentarian control in the South West.  ||| ('forces', '', 'nsubj', 'NOUN') 
In, thousands of migratory waterfowl throng Gumti and Rudrasagar lakes.  ||| ('winter', 'DATE', 'pobj', 'NOUN') 
This was financially successful, but brought into conflict with the newly formed Science Fiction Writers of America.  ||| ('Cohen', 'PERSON', 'dobj', 'PROPN') 
Shortly before the, Maryland head coach Ralph Friedgen placed partial- game suspensions on seven players who violated the team's pre- bowl curfew.  ||| ('game', '', 'pobj', 'NOUN') 
Was born on 7 September 1871 in the Brown Cow Inn, Kirkheaton, a village close to Huddersfield.  ||| ('Hirst', 'ORG', 'nsubjpass', 'PROPN') 
's opposition to Prohibition made him more palatable to some Democrats than their own candidate, outgoing Governor Beckham.  ||| ('Bradley', 'PERSON', 'poss', 'PROPN') 
The runs from Hinton Blewett through Priddy, Axbridge, Bleadon, Rowberrow, and Compton Martin.  ||| ('trail', '', 'nsubj', 'NOUN') 
The same toured extensively in France, the United States and Canada.  ||| ('year', '', 'npadvmod', 'NOUN') ('he', '', 'nsubj', 'PRON') 
By 1968, of public schools was well advanced.  ||| ('integration', '', 'nsubj', 'NOUN') 
Here the two spent much revising and rehearsing the piano concerto in preparation for that year's Leeds Festival.  ||| ('time', '', 'dobj', 'NOUN') 
The receives over 10,000 net international immigrants per year.  ||| ('city', '', 'nsubj', 'NOUN') 
Worked, short of sandblasting to bare metal.  ||| ('Nothing', '', 'nsubj', 'NOUN') 
At that and his father are ordered to go to their barracks.  ||| ('moment', '', 'pobj', 'NOUN') ('he', '', 'nsubjpass', 'PRON') 
Later on 5, the overall cloud pattern improved while thunderstorm activity condensed and deepened within the increasingly well- defined circulation.  ||| ('September', 'DATE', 'pobj', 'PROPN') 
To the of Stein the Danube made a large curve, creating a crescent- shaped floodplain between it and the mountains.  ||| ('west', '', 'pobj', 'NOUN') 
This particular became intrinsically linked with Portugal's concerns over security in the overseas colonies.  ||| ('project', '', 'nsubj', 'NOUN') 
In, officials implemented lane reversing to expedite the evacuation process, a policy many other coastal states use.  ||| ('Maryland', 'GPE', 'pobj', 'PROPN') 
According to published, the Kentucky location was chosen over proposed sites in Indiana, Missouri, Tennessee, and Kansas.  ||| ('reports', '', 'pobj', 'NOUN') 
The quickly deployed teams to the most affected areas, feeding hundreds of families.  ||| ('American', 'ORG', 'compound', 'PROPN') ('Red', 'ORG', 'compound', 'PROPN') ('Cross', 'ORG', 'nsubj', 'PROPN') 
With the seemingly at an end, Morgan began crossing his troops in the captured steamers.  ||| ('resistance', '', 'pobj', 'NOUN') 
On 11 2014, the last day of the centennial year, the Canberra Centenary Column was unveiled in City Hill.  ||| ('March', 'DATE', 'pobj', 'PROPN') 
Was signed as an inside forward by Millwall Football Club and scored many goals for them.  ||| ('He', '', 'nsubjpass', 'PRON') 
Was during this period that he formally adopted the name of Scott.  ||| ('It', '', 'nsubj', 'PRON') 
The of the hurricane on black migrant workers was dramatized in Zora Neale Hurston's novel Their Eyes Were Watching God.  ||| ('effects', '', 'nsubjpass', 'NOUN') 
Concluded by reminding Shackleton of his duty of loyalty towards his former commander.  ||| ('He', '', 'nsubj', 'PRON') 
No exists, and it is unlikely that Bizet ever started it.  ||| ('trace', '', 'nsubj', 'NOUN') 
The, codenamed Operation Braid, was one of the largest police investigations ever undertaken in the Bristol area.  ||| ('murder', '', 'compound', 'NOUN') ('inquiry', '', 'nsubj', 'NOUN') 
From the Scandinavian- held lands are much- less well documented by comparison.  ||| ('Records', '', 'nsubj', 'NOUN') 
The first was published in June 1958 by Macmillan under the name Doctor No.  ||| ('American', 'NORP', 'compound', 'PROPN') ('edition', '', 'nsubjpass', 'PROPN') 
Began looting buildings and killed Reginald Eccles, a local official.  ||| ('They', '', 'nsubj', 'PRON') 
As late as the 1856 presidential, some alleged that Breckinridge was an abolitionist.  ||| ('election', '', 'pobj', 'NOUN') 
The Republican nominating convened on July 12 in Lexington, Kentucky.  ||| ('convention', '', 'ROOT', 'NOUN') 
Work on the new, Belmopan, was completed in 1970.  ||| ('capital', '', 'pobj', 'NOUN') 
When' wrestling promotion closed due to dwindling ticket sales, Eaton briefly wrestled for a promotion in Georgia.  ||| ('Nick', 'PERSON', 'compound', 'PROPN') ('Gulas', 'PERSON', 'poss', 'PROPN') 
After the's breakup in 1993, Lovering drummed with several other acts, including The Martinis, Cracker, Nitzer Ebb and Tanya Donelly.  ||| ('band', '', 'poss', 'NOUN') 
The vast of damage was done by hail and rain.  ||| ('majority', '', 'nsubjpass', 'NOUN') 
Completed a five- yard pass to Robinson, advancing into Tech territory.  ||| ('Davis', 'ORG', 'nsubj', 'PROPN') 
His are a continuation of his war stories, with upper class Englishmen defending England from foreigners plotting against it.  ||| ('thrillers', '', 'nsubj', 'NOUN') 
217 between Durham and Beaverton, and Oregon Highway 10 between Beaverton and Portland, follow the creek.  ||| ('Oregon', 'ORG', 'compound', 'PROPN') ('Highway', 'ORG', 'npadvmod', 'PROPN') 
After the identified with the Democratic Party, and he returned to the state senate in 1865.  ||| ('war', '', 'pobj', 'NOUN') ('Helm', 'PERSON', 'nsubj', 'PROPN') 
The unprotected were stirring up radioactive material and contaminating their skin, clothing, and, presumably, their lungs.  ||| ('sailors', '', 'nsubj', 'NOUN') 
Died some time in 1108.  ||| ('Urse', 'ORG', 'nsubj', 'PROPN') 
The in the system steadily expanded, and initially the surface winds and convection were intermittent.  ||| ('circulation', '', 'nsubj', 'NOUN') 
All three in the Baltimore- Washington Metropolitan Area were closed, with flights into the capital cancelled or diverted.  ||| ('airports', '', 'nsubj', 'NOUN') 
Sprang up like strange plants.  ||| ('Tents', '', 'nsubj', 'NOUN') 
To the Japanese, it seemed the plane had crashed and they watched, waiting for a fiery explosion.  ||| ('observers', '', 'pobj', 'NOUN') 
Was abolished on 31 March 1986 under the Local Government Act 1985.  ||| ('Greater', 'ORG', 'compound', 'PROPN') ('Manchester', 'ORG', 'compound', 'PROPN') ('County', 'ORG', 'compound', 'PROPN') ('Council', 'ORG', 'nsubjpass', 'PROPN') 
In of New England, the damage was worse than that caused by Hurricane Bob two months earlier.  ||| ('portions', '', 'pobj', 'NOUN') 
In 1994, was elected as the first African American to serve on the Stephens City Town Council.  ||| ('Virgil', 'PERSON', 'compound', 'PROPN') ('E.', 'PERSON', 'compound', 'PROPN') ('Watson', 'PERSON', 'nsubjpass', 'PROPN') 
Allows travellers on the Trans- Canada Highway to bypass the city.  ||| ('It', '', 'nsubj', 'PRON') 
In to the installation of anti- tank and other passive obstacles, fourteen coastal batteries, each of two guns, were constructed.  ||| ('addition', '', 'pobj', 'NOUN') 
Subsequently attended a meeting of black leaders at Gracie Mansion, the mayor's official residence.  ||| ('Clarence', 'PERSON', 'compound', 'PROPN') ('13X', 'PERSON', 'nsubj', 'PROPN') 
1969 was a month of active weather throughout the Northeast, with frequent light to moderate snow events preceding the late- month nor'easter.  ||| ('December', 'DATE', 'nsubj', 'PROPN') 
Finds Jimmie still wrapped in the blanket and carries him outside.  ||| ('He', '', 'nsubj', 'PRON') 
By on 12 April, the Canadian Corps was in firm control of the ridge.  ||| ('nightfall', '', 'pobj', 'NOUN') 
Led all defensive players with 12 tackles in the game.  ||| ('He', '', 'nsubj', 'PRON') 
Turned to the northeast two days later due to a weakening ridge, and dry air caused rapid deterioration.  ||| ('Phanfone', 'ORG', 'nsubj', 'PROPN') 
Throughout the warned, small ships were advised to remain at port.  ||| ('region', '', 'pobj', 'NOUN') 
Udal formed the basis of the legal system and it is known that the Hebrides were taxed using the Ounceland measure.  ||| ('law', '', 'nsubj', 'NOUN') 
The derived not from the action but from the personalities and dialogue of the characters.  ||| ('comedy', '', 'nsubj', 'NOUN') 
With, the most controversial figure in the election, dead, tensions began to ease somewhat.  ||| ('Goebel', 'ORG', 'pobj', 'PROPN') 
Was a youth chairman of Bert T. Combs' 1959 gubernatorial campaign.  ||| ('He', '', 'nsubj', 'PRON') 
Storming the had taken about two hours.  ||| ('castle', '', 'dobj', 'NOUN') 
His also introduced a controversial sexual sterilization program to prevent the mentally disabled from procreating.  ||| ('government', '', 'nsubj', 'NOUN') 
Closely linked to the mercantile, he actively supported trade promotion schemes and invested in the Muscovy Company and the Levant Company.  ||| ('community', '', 'pobj', 'NOUN') 
Would escape to the continent and explain to the Catholic powers what had happened in England.  ||| ('Fawkes', 'PERSON', 'nsubj', 'PROPN') 
Consequently, missed the first two games of the tour against the Australian state teams.  ||| ('he', '', 'nsubj', 'PRON') 
And his deputy Arthur Morris then made the decision to replace Tallon with Langley.  ||| ('Hassett', 'PERSON', 'nsubj', 'PROPN') 
As this was against the of the Western Chalukyas, they wasted no time in involving themselves politically and militarily in Vengi.  ||| ('interests', '', 'pobj', 'NOUN') 
Sometimes bring with them fair weather waterspouts when close to the shore.  ||| ('Storm', 'ORG', 'compound', 'NOUN') ('cells', '', 'nsubj', 'NOUN') 
The of the empire was largely dependent on agriculture.  ||| ('economy', '', 'nsubj', 'NOUN') 
His also appeared in the series.  ||| ('son', '', 'nsubj', 'NOUN') ('Julian', 'PERSON', 'appos', 'PROPN') 
Electoral remained unchanged.  ||| ('legislation', '', 'nsubj', 'NOUN') 
Took a month of hard sailing before Scotia reached the islands.  ||| ('It', '', 'nsubj', 'PRON') 
Along, the high storm surge flooded hundreds of streets and caused heavy beach erosion.  ||| ('Long', '', 'compound', 'PROPN') ('Island', '', 'pobj', 'PROPN') 
When resumed, Ballantine called more witnesses, including Bogle and Francis Baigent, a close family friend.  ||| ('it', '', 'nsubj', 'PRON') 
In 1890, the Manitoba legislature attempted to abolish the official status of French, and ceased to publish bilingual legislation.  ||| ('April', 'DATE', 'pobj', 'PROPN') 
A later, after Quintal threatened fresh murder and mayhem, Adams and Young killed him and were able to restore peace.  ||| ('year', 'DATE', 'npadvmod', 'NOUN') 
The deposed the absent Archbishop of Canterbury, Sudbury, and made the cathedral monks swear loyalty to their cause.  ||| ('rebels', '', 'nsubj', 'NOUN') 
After a brief back in England he returned to South Africa and arrived at Boekenhoutfontein shortly before Christmas 1877.  ||| ('sojourn', '', 'pobj', 'NOUN') 
Only a few managed to get themselves elected to the Chamber during this period.  ||| ('saquaremas', 'DATE', 'nsubj', 'NOUN') 
The began to depart their bases at 16:16 local time on 15 June.  ||| ('Superfortresses', 'PERSON', 'nsubj', 'PROPN') 
The was now so volatile that Charles feared a full- scale London rebellion against the monarchy.  ||| ('mood', '', 'nsubj', 'NOUN') 
The cautious includes areas that might be indirectly affected by an eruption: lahar flows and other pumice stones.  ||| ('zone', '', 'nsubj', 'NOUN') 
In the general, Hindman defeated the Republican challenger, William M. Crosby, by a vote of 18,255 to 2,853.  ||| ('election', '', 'pobj', 'NOUN') 
To heavy rain was reported along the west coast of Africa, but no damage was reported.  ||| ('Moderate', '', 'nsubjpass', 'PROPN') 
By the of January 1957 the book was in the publishers' hands.  ||| ('end', '', 'pobj', 'NOUN') 
This was named Rupert's Land, after Prince Rupert, who helped to subsidize the Hudson's Bay Company.  ||| ('watershed', '', 'nsubjpass', 'NOUN') 
With an of 67.81, he topped the first- class tables for what would be the first of eight successive seasons.  ||| ('average', '', 'pobj', 'NOUN') 
Was almost certainly instantaneous.  ||| ('Death', '', 'nsubj', 'NOUN') 
As a, pronounced underground warfare had been a feature of the Vimy sector since 1915.  ||| ('result', '', 'pobj', 'NOUN') 
Is a former island on the Sava River, and Belgrade's biggest sports and recreational complex.  ||| ('Ada', 'PERSON', 'compound', 'PROPN') ('Ciganlija', 'PERSON', 'nsubj', 'PROPN') 
Proceeded to accumulate the remaining 46 runs to secure the victory by seven wickets.  ||| ('Australia', 'GPE', 'nsubj', 'PROPN') 
However, the ended his career in top- class cricket and signalled a change in his life's priorities.  ||| ('war', '', 'nsubj', 'NOUN') 
A few later, Talbot's elder brother Andrew retired from the business because of ill health.  ||| ('months', 'DATE', 'npadvmod', 'NOUN') 
Then spread north from Cambridge toward Ely, where the gaol was opened and the local Justice of the Peace executed.  ||| ('Revolt', 'ORG', 'nsubj', 'PROPN') 
Faced increased opposition in the House of Representatives, however.  ||| ('He', '', 'nsubj', 'PRON') 
On 25 spotted a straggler from Villaret's fleet and gave chase; Audacieux led Howe straight to his opponent's location.  ||| ('May', 'DATE', 'compound', 'PROPN') ('Howe', '', 'nsubj', 'PROPN') 
Several hundred of rock were estimated to have been dislodged by the storm.  ||| ('tons', '', 'nsubjpass', 'NOUN') 
The 1993 of Collins' husband, Dr. Bill Collins, in an influence- peddling scandal, damaged her hopes for a return to political life.  ||| ('conviction', '', 'nsubj', 'NOUN') 
Gave the opening remarks, then General Bragg introduced Governor Hawes.  ||| ('Humphrey', 'PERSON', 'compound', 'PROPN') ('Marshall', 'PERSON', 'nsubj', 'PROPN') 
Turned to the southwest after much of the convection waned, and the system dissipated on August 2.  ||| ('Dalila', 'PERSON', 'nsubj', 'PROPN') 
Started in Ann Arbor, was opened by brothers Tom and Louis Borders in 1971 with a stock of used books.  ||| ('Borders', 'ORG', 'compound', 'PROPN') ('Books', 'ORG', 'nsubj', 'PROPN') 
Finally, at the of the month, a column of Pierre- Augustin Hulin reached and resupplied the fortress.  ||| ('end', 'DATE', 'pobj', 'NOUN') 
In all first-, Hobbs scored 1,904 runs at 37.33.  ||| ('class', '', 'compound', 'NOUN') ('games', '', 'pobj', 'NOUN') 
Over the river at Phoenixville were washed away, resulting in the deaths of four individuals.  ||| ('Bridges', 'PERSON', 'nsubjpass', 'NOUN') 
Was used as a base for small warships and submarines.  ||| ('Bruges', 'GPE', 'nsubjpass', 'PROPN') 
Two later the Council voted to impeach Smith and named James W. Robinson the Acting Governor.  ||| ('days', 'DATE', 'npadvmod', 'NOUN') 
The placed second to the Orioles at the close of both the 1895 and 1896 seasons.  ||| ('Spiders', 'PERSON', 'nsubj', 'NOUN') 
The was also re- equipped with American fixed wing aircraft.  ||| ('Fleet', '', 'compound', 'PROPN') ('Air', '', 'compound', 'PROPN') ('Arm', '', 'nsubj', 'PROPN') 
Like the of Kiribati, Caroline Island enjoys a tropical maritime climate which is consistently hot and humid.  ||| ('rest', '', 'pobj', 'NOUN') 
In 1797, his, who had settled in Virginia, died.  ||| ('son', '', 'nsubj', 'NOUN') ('Daniel', 'PERSON', 'appos', 'PROPN') 
A, Hull dedicated much of his pre- war service to aerobatics, flying Hawker Audaxes, Furies and Hurricanes.  ||| ('skilful', '', 'compound', 'NOUN') ('pilot', '', 'npadvmod', 'NOUN') 
These may still be found in the same areas today.  ||| ('groups', '', 'nsubjpass', 'NOUN') 
Has since become a national hero in Brazil.  ||| ('Cabral', '', 'nsubj', 'PROPN') 
Various in the city of Dover were without power for about 30 hours.  ||| ('locations', '', 'nsubj', 'NOUN') 
Also lost significant legal rights under the new constitution, which substituted English common law practices for the traditional Spanish law system.  ||| ('Women', '', 'nsubj', 'NOUN') 
Moreover, when the convened in 1898, the Democratic majority in both houses was overwhelming.  ||| ('legislature', '', 'nsubj', 'NOUN') 
The kept the home until his mother's death in 1952.  ||| ('Capone', 'PERSON', 'compound', 'PROPN') ('family', '', 'nsubj', 'NOUN') 
These took in the mountains of Cantabria and Asturias and were followed by the race's second rest day.  ||| ('place', '', 'dobj', 'NOUN') 
Developed from a persistent area of deep convection on September 12, and steadily strengthened as it moved to the north- northwest.  ||| ('Hurricane', 'PERSON', 'compound', 'PROPN') ('Ismael', 'PERSON', 'nsubj', 'PROPN') 
Of media censorship have increased since 2009 due to the alleged intensification of restrictions on political criticism.  ||| ('Accusations', '', 'nsubj', 'NOUN') 
And overflowing rivers flooded several towns with knee- deep waters.  ||| ('Mudslides', '', 'nsubj', 'NOUN') 
The has an information centre and tea room at the quay, and a visitor centre on the Point.  ||| ('National', 'ORG', 'compound', 'PROPN') ('Trust', 'ORG', 'nsubj', 'PROPN') 
The grew from 2.2 million in 1900 to an estimated 22 million in 2012.  ||| ('population', '', 'nsubj', 'NOUN') 
His made him popular with Australian spectators.  ||| ('attitude', '', 'nsubj', 'NOUN') 
During their together the two elderly men mourned the loss of Arbuthnot and bemoaned the splits developing within the Tory party.  ||| ('time', '', 'pobj', 'NOUN') 
Managed only 152.69 in the final and finished eighth, and Camplin went on to win bronze.  ||| ('Cooper', 'ORG', 'nsubj', 'PROPN') 
Approached the distinguished baritone Roy Henderson with whom, a week previously, she had sung in Mendelssohn's Elijah.  ||| ('She', '', 'nsubj', 'PRON') 
In this was broadly successful, but in other areas he faced setbacks.  ||| ('he', '', 'nsubj', 'PRON') 
In 1983- Packard opened its national research laboratory in Bristol.  ||| ('Hewlett', 'ORG', 'compound', 'PROPN') 
Much of the published under Oliphant's editorship would have been bought by Hersey, making it hard to judge Oliphant's impact.  ||| ('material', '', 'pobj', 'NOUN') 
The quickly organized and its circulation became more defined, warranting its classification as a tropical depression early on August 15.  ||| ('system', '', 'nsubj', 'NOUN') 
Was sent to put down the uprising.  ||| ('General', '', 'compound', 'PROPN') ('Garnet', 'PERSON', 'compound', 'PROPN') ('Wolseley', 'PERSON', 'nsubjpass', 'PROPN') 
The's cost is estimated at $ 150 million.  ||| ('project', '', 'poss', 'NOUN') 
The of Hurricane Henriette prompted a Carnival Cruise Line ship to alter their route.  ||| ('threat', '', 'nsubj', 'NOUN') 
Of state officials were reduced by 20 percent.  ||| ('Salaries', '', 'nsubjpass', 'NOUN') 
The provided a favorable environment for tropical development, and an area of convection soon blossomed along the wave's axis.  ||| ('change', '', 'nsubj', 'NOUN') 
The final of the year, Tropical Storm Keith, became extratropical on November 24.  ||| ('storm', '', 'nsubj', 'NOUN') 
' father attended the Philadelphia Centennial Exposition in 1876 where he learned of a school that would fit his son's interests.  ||| ('Haynes', 'PERSON', 'poss', 'PROPN') 
A, in Latin, was celebrated in Westminster Cathedral on 21 April 1966.  ||| ('Requiem', '', 'compound', 'PROPN') ('Mass', '', 'nsubjpass', 'PROPN') 
The largest was a two- story schoolhouse, built in 1911.  ||| ('building', '', 'nsubj', 'NOUN') 
Administration officials organized parades and demonstrations in favor of the tax.  ||| ('Pro', '', 'compound', 'PROPN') 
The new was adopted in 1850, and in June of that year Helm encouraged the people to accept it.  ||| ('constitution', '', 'nsubjpass', 'NOUN') 
As grew in the first half of the century, aircraft manufacturers built factories.  ||| ('air', '', 'compound', 'NOUN') ('travel', '', 'nsubj', 'NOUN') 
In his later, he worked in a woollen mill in Morley.  ||| ('years', 'DATE', 'pobj', 'NOUN') 
As the in Europe escalated, however, Hankey announced his intention to retire in June 1938.  ||| ('crisis', '', 'pobj', 'NOUN') 
The 21st again took considerable during these attacks, particularly during the assault on June 17.  ||| ('casualties', '', 'dobj', 'NOUN') 
After the was forcibly retired along with other World War I veteran officers.  ||| ('war', '', 'pobj', 'NOUN') ('he', '', 'nsubjpass', 'PRON') 
The, composed of the 2nd and 5th Brigades and the 11th Regiment, assembled on the Ohio River at Newport, Kentucky.  ||| ('3,500-man', '', 'compound', 'NOUN') ('division', '', 'nsubj', 'NOUN') 
This nine- was designed to provide municipal services.  ||| ('member', '', 'compound', 'NOUN') ('council', '', 'nsubjpass', 'NOUN') 
Became more evident during the 1880s, and some officers began to display open insubordination.  ||| ('Dissatisfaction', '', 'nsubj', 'NOUN') 
The to the north of Caversham are less densely populated, and still retain some tree cover.  ||| ('hill', '', 'compound', 'NOUN') ('slopes', '', 'nsubj', 'NOUN') 
Influenced Hobbs' mental approach, particularly his running between the wickets, but the pair were dissimilar in style.  ||| ('Hayward', 'ORG', 'nsubj', 'PROPN') 
